loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_years,emi_amount,disbursement_date,maturity_date,outstanding_amount,paid_emis,total_emis,days_past_due,loan_status,collateral_type,branch_id,credit_score_at_sanction
LN001780,CUST02515,Gold Loan,226817.0,9.94,7,3759.0,2020-05-25,2027-05-24,137353.0,34,84,365,NPA,Gold,BR029,700
LN001781,CUST02714,Home Loan,4584457.0,10.65,1,404428.0,2023-03-11,2024-03-10,4584457.0,0,12,0,Active,Property,BR045,652
LN001782,CUST00278,Home Loan,6830429.0,8.59,15,67612.0,2021-02-18,2036-02-15,6167831.0,14,180,60,Special Mention,Property,BR026,668
LN001783,CUST01850,Gold Loan,244643.0,10.68,3,7972.0,2021-07-31,2024-07-30,149776.0,17,36,0,Active,Gold,BR035,742
LN001784,CUST02190,Gold Loan,491574.0,11.45,5,10800.0,2023-08-21,2028-08-19,249654.0,32,60,0,Active,Gold,BR039,740
LN001785,CUST01483,Credit Card Loan,58974.0,17.73,1,5399.0,2023-12-14,2024-12-13,36298.0,6,12,0,Active,None,BR028,819
LN001786,CUST02726,Car Loan,1168990.0,10.53,7,19730.0,2024-05-08,2031-05-07,837526.0,24,84,0,Active,Vehicle,BR034,690
LN001787,CUST00658,Gold Loan,407035.0,10.87,3,13300.0,2021-08-27,2024-08-26,118425.0,31,36,0,Active,Gold,BR043,737
LN001788,CUST01372,Home Loan,2214217.0,9.04,2,101192.0,2020-05-21,2022-05-21,1647542.0,8,24,180,NPA,Property,BR050,797
LN001789,CUST02634,Credit Card Loan,36053.0,16.9,3,1284.0,2023-02-06,2026-02-05,3696.0,36,36,0,Active,None,BR029,702
LN001790,CUST00700,Car Loan,2257433.0,10.28,5,48270.0,2020-03-19,2025-03-18,1953332.0,9,60,0,Active,Vehicle,BR039,676
LN001791,CUST01383,Car Loan,870338.0,10.4,3,28247.0,2024-05-14,2027-05-14,198059.0,34,36,0,Active,Vehicle,BR028,822
LN001792,CUST02597,Home Loan,10417752.0,10.53,2,483266.0,2022-09-13,2024-09-12,9741180.0,2,24,30,Special Mention,Property,BR006,646
LN001793,CUST00671,Car Loan,2125985.0,9.15,2,97273.0,2020-11-21,2022-11-21,1376983.0,11,24,30,Special Mention,Vehicle,BR035,783
LN001794,CUST00694,Education Loan,898879.0,9.88,2,41429.0,2021-12-10,2023-12-10,231872.0,23,24,0,Active,None,BR042,739
LN001795,CUST00917,Business Loan,8141860.0,11.36,7,140969.0,2020-07-22,2027-07-21,6464329.0,17,84,0,Active,None,BR041,744
LN001796,CUST00866,Gold Loan,311770.0,9.44,3,9978.0,2024-01-21,2027-01-20,109217.0,29,36,60,Special Mention,Gold,BR001,668
LN001797,CUST02779,Home Loan,7363887.0,10.56,20,73800.0,2022-05-26,2042-05-21,5710767.0,32,240,0,Active,Property,BR031,723
LN001798,CUST01331,Credit Card Loan,47316.0,19.05,7,1024.0,2022-09-25,2029-09-23,17210.0,42,84,0,Active,None,BR049,779
LN001799,CUST02294,Gold Loan,128037.0,10.3,5,2739.0,2023-02-26,2028-02-25,36007.0,48,60,0,Active,Gold,BR030,677
LN001800,CUST00839,Education Loan,1153911.0,10.29,7,19331.0,2024-05-05,2031-05-04,1059189.0,7,84,0,Active,None,BR048,748
LN001801,CUST01683,Home Loan,2729681.0,8.98,3,86780.0,2022-01-03,2025-01-02,846555.0,31,36,0,Active,Property,BR013,632
LN001802,CUST01485,Credit Card Loan,134365.0,19.72,1,12429.0,2020-09-29,2021-09-29,29961.0,12,12,0,Active,None,BR026,704
LN001803,CUST02487,Education Loan,1033425.0,10.26,5,22089.0,2021-05-17,2026-05-16,445858.0,38,60,180,NPA,None,BR014,766
LN001804,CUST01859,Education Loan,224504.0,12.28,7,3996.0,2022-01-05,2029-01-03,202126.0,8,84,0,Active,None,BR031,723
LN001805,CUST01891,Education Loan,1852172.0,10.25,1,163051.0,2020-08-23,2021-08-23,1053222.0,7,12,0,Active,None,BR024,717
LN001806,CUST01764,Home Loan,8760911.0,10.87,30,82549.0,2021-09-04,2051-08-28,6449539.0,40,360,30,Special Mention,Property,BR048,643
LN001807,CUST02450,Credit Card Loan,177745.0,18.25,5,4538.0,2023-04-18,2028-04-16,34798.0,45,60,0,Active,None,BR023,644
LN001808,CUST01185,Personal Loan,173124.0,15.56,3,6049.0,2020-01-26,2023-01-25,164655.0,2,36,0,Active,None,BR022,639
LN001809,CUST01134,Business Loan,1761856.0,10.83,5,38155.0,2023-03-21,2028-03-19,987310.0,29,60,0,Active,None,BR026,736
LN001810,CUST01700,Education Loan,1749745.0,10.68,3,57022.0,2020-09-08,2023-09-08,512368.0,31,36,0,Active,None,BR026,728
LN001811,CUST01428,Car Loan,1978043.0,11.55,5,43551.0,2020-11-15,2025-11-14,972015.0,33,60,0,Active,Vehicle,BR015,628
LN001812,CUST01874,Gold Loan,192941.0,8.63,1,16840.0,2024-02-04,2025-02-03,192941.0,0,12,0,Active,Gold,BR037,758
LN001813,CUST02805,Home Loan,14301407.0,8.28,30,107741.0,2023-08-06,2053-07-29,13170126.0,15,360,0,Active,Property,BR013,813
LN001814,CUST02156,Personal Loan,563365.0,13.38,3,19085.0,2024-02-28,2027-02-27,256096.0,23,36,90,NPA,None,BR028,653
LN001815,CUST01851,Car Loan,2114191.0,11.41,1,187265.0,2023-01-15,2024-01-15,803336.0,10,12,0,Active,Vehicle,BR040,665
LN001816,CUST01342,Gold Loan,131841.0,11.61,5,2907.0,2022-12-23,2027-12-22,131841.0,0,60,0,Active,Gold,BR013,684
LN001817,CUST02441,Business Loan,2855690.0,14.42,7,54180.0,2021-03-29,2028-03-27,1035242.0,48,84,180,NPA,None,BR020,796
LN001818,CUST00389,Home Loan,4973434.0,8.96,1,434832.0,2022-10-06,2023-10-06,4973434.0,0,12,0,Active,Property,BR008,744
LN001819,CUST01419,Home Loan,9234360.0,8.15,10,112772.0,2021-12-15,2031-12-13,7971314.0,16,120,0,Active,Property,BR024,795
LN001820,CUST00609,Home Loan,8958245.0,8.09,10,109127.0,2022-11-22,2032-11-19,6666578.0,30,120,0,Active,Property,BR040,739
LN001821,CUST00846,Car Loan,1792080.0,10.57,1,158024.0,2021-12-24,2022-12-24,1238996.0,5,12,180,NPA,Vehicle,BR008,735
LN001822,CUST01357,Car Loan,836957.0,9.69,1,73459.0,2023-06-10,2024-06-09,425587.0,8,12,0,Active,Vehicle,BR048,679
LN001823,CUST01918,Business Loan,4508093.0,13.95,1,404662.0,2023-01-24,2024-01-24,2808513.0,6,12,0,Active,None,BR034,668
LN001824,CUST00210,Gold Loan,201567.0,9.9,7,3336.0,2021-10-16,2028-10-14,147857.0,23,84,30,Special Mention,Gold,BR042,900
LN001825,CUST01585,Home Loan,14205423.0,9.43,7,231629.0,2023-01-24,2030-01-22,8692653.0,34,84,0,Active,Property,BR030,719
LN001826,CUST02646,Education Loan,819439.0,12.47,7,14670.0,2022-09-18,2029-09-16,747556.0,7,84,90,NPA,None,BR013,638
LN001827,CUST00887,Home Loan,10300717.0,8.88,2,470003.0,2020-06-12,2022-06-12,3391673.0,21,24,0,Active,Property,BR005,732
LN001828,CUST02918,Credit Card Loan,98843.0,19.91,7,2189.0,2021-09-05,2028-09-03,46745.0,34,84,60,Special Mention,None,BR027,729
LN001829,CUST02602,Gold Loan,373982.0,10.73,3,12195.0,2022-12-04,2025-12-03,373982.0,0,36,90,NPA,Gold,BR046,733
LN001830,CUST02096,Business Loan,7333409.0,14.49,7,139402.0,2022-03-19,2029-03-17,5381781.0,20,84,0,Active,None,BR049,699
LN001831,CUST01292,Credit Card Loan,76176.0,18.74,2,3830.0,2023-08-09,2025-08-08,19875.0,21,24,0,Active,None,BR041,853
LN001832,CUST02193,Business Loan,2974459.0,11.44,2,139238.0,2024-01-15,2026-01-14,2779526.0,2,24,0,Active,None,BR013,837
LN001833,CUST02193,Education Loan,1634872.0,11.43,2,76524.0,2024-01-07,2026-01-06,617103.0,19,24,0,Active,None,BR013,837
LN001834,CUST00417,Car Loan,1212222.0,10.51,5,26063.0,2021-04-01,2026-03-31,610167.0,33,60,0,Active,Vehicle,BR039,896
LN001835,CUST01929,Education Loan,1634005.0,10.5,3,53112.0,2021-04-28,2024-04-27,1299399.0,9,36,0,Active,None,BR028,775
LN001836,CUST02575,Personal Loan,466031.0,13.64,3,15847.0,2024-01-08,2027-01-07,210894.0,23,36,0,Active,None,BR031,856
LN001837,CUST02442,Education Loan,570713.0,9.42,7,9305.0,2022-10-27,2029-10-25,544659.0,4,84,0,Active,None,BR031,794
LN001838,CUST01382,Gold Loan,433326.0,10.3,7,7262.0,2020-11-08,2027-11-07,204573.0,45,84,0,Active,Gold,BR019,657
LN001839,CUST00223,Business Loan,7390027.0,12.24,1,657415.0,2020-04-17,2021-04-17,6929836.0,1,12,0,Active,None,BR034,728
LN001840,CUST01148,Personal Loan,1222468.0,13.87,3,41704.0,2023-07-28,2026-07-27,259106.0,33,36,0,Active,None,BR002,630
LN001841,CUST01655,Education Loan,1877431.0,12.88,1,167578.0,2022-10-11,2023-10-11,469776.0,12,12,0,Active,None,BR004,737
LN001842,CUST01908,Credit Card Loan,109752.0,19.06,3,4027.0,2021-07-20,2024-07-19,25185.0,30,36,0,Active,None,BR026,638
LN001843,CUST02742,Business Loan,982555.0,11.41,5,21565.0,2023-05-10,2028-05-08,499499.0,32,60,0,Active,None,BR003,727
LN001844,CUST02407,Car Loan,792300.0,10.96,1,70010.0,2020-08-28,2021-08-28,253223.0,11,12,0,Active,Vehicle,BR046,643
LN001845,CUST02068,Education Loan,1590873.0,9.38,3,50871.0,2021-07-16,2024-07-15,522582.0,30,36,0,Active,None,BR010,697
LN001846,CUST00581,Home Loan,9157184.0,7.36,15,84181.0,2021-10-31,2036-10-27,7742943.0,24,180,90,NPA,Property,BR028,726
LN001847,CUST01681,Credit Card Loan,125876.0,17.12,3,4495.0,2022-07-14,2025-07-13,28334.0,31,36,60,Special Mention,None,BR040,727
LN001848,CUST00141,Car Loan,1972358.0,11.95,1,175192.0,2022-04-20,2023-04-20,868648.0,9,12,0,Active,Vehicle,BR030,702
LN001849,CUST02595,Home Loan,6073838.0,8.82,15,60947.0,2021-11-22,2036-11-18,4495311.0,37,180,0,Active,Property,BR035,745
LN001850,CUST01119,Home Loan,6368728.0,9.54,5,133881.0,2024-03-20,2029-03-19,5712711.0,7,60,180,NPA,Property,BR032,718
LN001851,CUST02593,Education Loan,484096.0,10.26,7,8101.0,2022-02-13,2029-02-11,478425.0,1,84,60,Special Mention,None,BR035,700
LN001852,CUST00016,Gold Loan,213688.0,10.51,1,18837.0,2022-05-13,2023-05-13,160944.0,4,12,30,Special Mention,Gold,BR004,658
LN001853,CUST00605,Personal Loan,341133.0,12.32,2,16109.0,2021-01-21,2023-01-21,138160.0,18,24,60,Special Mention,None,BR040,736
LN001854,CUST02349,Car Loan,675873.0,10.38,1,59538.0,2022-01-29,2023-01-29,384137.0,7,12,0,Active,Vehicle,BR032,737
LN001855,CUST02520,Education Loan,381739.0,10.55,7,6446.0,2023-09-18,2030-09-16,368202.0,3,84,180,NPA,None,BR043,646
LN001856,CUST02250,Business Loan,4224980.0,14.15,2,203155.0,2022-04-23,2024-04-22,811976.0,24,24,0,Active,None,BR002,755
LN001857,CUST01763,Gold Loan,372219.0,9.99,7,6176.0,2020-04-22,2027-04-21,337633.0,8,84,0,Active,Gold,BR048,724
LN001858,CUST02811,Car Loan,2107126.0,9.42,7,34349.0,2022-02-19,2029-02-17,1145354.0,40,84,0,Active,Vehicle,BR040,690
LN001859,CUST02787,Education Loan,284918.0,11.44,7,4945.0,2021-02-22,2028-02-21,260688.0,7,84,0,Active,None,BR031,662
LN001860,CUST02539,Business Loan,4037531.0,11.09,7,69322.0,2024-02-05,2031-02-03,2193566.0,38,84,0,Active,None,BR044,635
LN001861,CUST00462,Car Loan,770575.0,10.85,1,68052.0,2022-05-17,2023-05-17,294211.0,10,12,0,Active,Vehicle,BR028,786
LN001862,CUST02142,Gold Loan,279679.0,10.84,3,9135.0,2021-12-25,2024-12-24,68660.0,33,36,0,Active,Gold,BR021,705
LN001863,CUST02246,Business Loan,7211548.0,13.93,3,246228.0,2021-10-19,2024-10-18,6866829.0,2,36,90,NPA,None,BR025,725
LN001864,CUST00549,Business Loan,2283059.0,13.92,5,53024.0,2023-03-20,2028-03-18,1800541.0,13,60,0,Active,None,BR044,723
LN001865,CUST02319,Gold Loan,327331.0,9.51,3,10488.0,2022-04-27,2025-04-26,195182.0,18,36,60,Special Mention,Gold,BR038,678
LN001866,CUST01564,Car Loan,1270259.0,10.63,7,21502.0,2024-04-04,2031-04-03,833768.0,29,84,60,Special Mention,Vehicle,BR017,744
LN001867,CUST01035,Credit Card Loan,109394.0,18.33,5,2798.0,2023-12-25,2028-12-23,83932.0,13,60,0,Active,None,BR033,666
LN001868,CUST02509,Business Loan,3563174.0,12.39,5,79971.0,2021-07-07,2026-07-06,3451215.0,2,60,0,Active,None,BR023,629
LN001869,CUST00204,Home Loan,2884390.0,7.79,20,23752.0,2021-02-18,2041-02-13,2651620.0,14,240,0,Active,Property,BR041,900
LN001870,CUST02957,Car Loan,2744619.0,9.92,3,88455.0,2020-03-25,2023-03-25,2620782.0,2,36,0,Active,Vehicle,BR032,780
LN001871,CUST01618,Credit Card Loan,134158.0,17.93,3,4846.0,2024-01-28,2027-01-27,12039.0,36,36,0,Active,None,BR014,689
LN001872,CUST01292,Car Loan,2211870.0,8.56,7,35100.0,2020-06-13,2027-06-12,1720470.0,20,84,0,Active,Vehicle,BR041,853
LN001873,CUST01329,Personal Loan,533748.0,12.39,2,25222.0,2022-09-21,2024-09-20,127674.0,23,24,0,Active,None,BR006,638
LN001874,CUST02732,Personal Loan,421435.0,15.49,1,38135.0,2021-12-23,2022-12-23,101101.0,12,12,0,Active,None,BR001,801
LN001875,CUST02970,Business Loan,6630613.0,14.42,5,155739.0,2021-08-10,2026-08-09,5540440.0,10,60,0,Active,None,BR041,790
LN001876,CUST01561,Car Loan,1907637.0,11.47,5,41921.0,2021-03-12,2026-03-11,1085985.0,28,60,0,Active,Vehicle,BR004,708
LN001877,CUST00832,Car Loan,903290.0,11.26,2,42209.0,2021-02-01,2023-02-01,637373.0,9,24,0,Active,Vehicle,BR037,669
LN001878,CUST02352,Car Loan,1353296.0,10.61,3,44058.0,2023-05-16,2026-05-15,736484.0,20,36,0,Active,Vehicle,BR010,748
LN001879,CUST01073,Credit Card Loan,51500.0,20.42,2,2632.0,2022-08-01,2024-07-31,29391.0,12,24,365,NPA,None,BR020,743
LN001880,CUST00636,Home Loan,2315836.0,9.72,2,106561.0,2022-12-08,2024-12-07,2241243.0,1,24,0,Active,Property,BR020,606
LN001881,CUST02237,Home Loan,5702200.0,8.41,20,49168.0,2020-09-08,2040-09-03,5323606.0,11,240,60,Special Mention,Property,BR028,686
LN001882,CUST00768,Business Loan,3822706.0,13.89,5,88728.0,2023-04-13,2028-04-11,1276212.0,41,60,0,Active,None,BR042,800
LN001883,CUST01316,Gold Loan,462846.0,11.56,7,8061.0,2022-03-09,2029-03-07,440275.0,4,84,0,Active,Gold,BR040,615
LN001884,CUST02402,Car Loan,2265272.0,10.56,2,105113.0,2021-11-28,2023-11-28,1823797.0,6,24,0,Active,Vehicle,BR020,722
LN001885,CUST00519,Gold Loan,108826.0,11.63,1,9650.0,2022-08-02,2023-08-02,41276.0,10,12,180,NPA,Gold,BR013,720
LN001886,CUST01327,Credit Card Loan,132587.0,17.08,5,3301.0,2020-05-17,2025-05-16,100237.0,14,60,0,Active,None,BR028,634
LN001887,CUST01994,Business Loan,8205451.0,13.83,1,736070.0,2021-05-20,2022-05-20,3568210.0,9,12,0,Active,None,BR031,725
LN001888,CUST02009,Gold Loan,202021.0,9.82,1,17744.0,2020-06-21,2021-06-21,52971.0,12,12,0,Active,Gold,BR026,732
LN001889,CUST01279,Gold Loan,349208.0,8.89,2,15935.0,2023-01-19,2025-01-18,193045.0,14,24,0,Active,Gold,BR017,724
LN001890,CUST00705,Gold Loan,182431.0,9.81,2,8402.0,2024-02-01,2026-01-31,129498.0,9,24,0,Active,Gold,BR031,616
LN001891,CUST01596,Car Loan,2553882.0,10.25,1,224819.0,2024-03-11,2025-03-11,822776.0,11,12,60,Special Mention,Vehicle,BR024,656
LN001892,CUST01083,Personal Loan,610266.0,12.53,5,13741.0,2023-07-15,2028-07-13,427511.0,19,60,90,NPA,None,BR016,670
LN001893,CUST01237,Car Loan,881522.0,8.06,7,13765.0,2024-04-07,2031-04-06,659906.0,23,84,0,Active,Vehicle,BR002,809
LN001894,CUST02863,Home Loan,10265221.0,8.78,10,128843.0,2021-12-09,2031-12-07,6657617.0,40,120,0,Active,Property,BR037,643
LN001895,CUST01971,Home Loan,14310722.0,7.15,2,641693.0,2021-12-05,2023-12-05,7572946.0,15,24,0,Active,Property,BR021,749
LN001896,CUST00783,Gold Loan,441421.0,10.57,5,9504.0,2023-03-02,2028-02-29,388199.0,8,60,0,Active,Gold,BR002,736
LN001897,CUST01834,Personal Loan,605880.0,13.01,1,54118.0,2022-06-24,2023-06-24,189171.0,11,12,0,Active,None,BR050,715
LN001898,CUST01676,Credit Card Loan,79257.0,18.03,7,1667.0,2022-09-24,2029-09-22,62920.0,14,84,365,NPA,None,BR001,669
LN001899,CUST02340,Personal Loan,723789.0,13.84,7,13500.0,2024-03-30,2031-03-29,600939.0,13,84,0,Active,None,BR049,664
LN001900,CUST02924,Education Loan,1832504.0,10.04,3,59167.0,2023-05-28,2026-05-27,1335501.0,12,36,0,Active,None,BR020,704
LN001901,CUST02362,Gold Loan,329446.0,9.82,2,15175.0,2020-04-05,2022-04-05,201976.0,12,24,0,Active,Gold,BR020,624
LN001902,CUST02723,Personal Loan,1206227.0,15.77,1,109313.0,2022-07-20,2023-07-20,441036.0,10,12,0,Active,None,BR011,634
LN001903,CUST02315,Personal Loan,1168407.0,12.42,5,26236.0,2020-06-09,2025-06-08,727642.0,24,60,0,Active,None,BR032,734
LN001904,CUST00914,Car Loan,2735645.0,9.89,1,240369.0,2021-01-06,2022-01-06,2230870.0,3,12,0,Active,Vehicle,BR037,793
LN001905,CUST00454,Car Loan,1442883.0,8.46,1,125818.0,2020-10-16,2021-10-16,738302.0,8,12,60,Special Mention,Vehicle,BR039,718
LN001906,CUST00533,Business Loan,8191493.0,14.06,2,393515.0,2023-12-21,2025-12-20,5712348.0,9,24,0,Active,None,BR014,695
LN001907,CUST01414,Credit Card Loan,82829.0,16.61,2,4080.0,2021-11-22,2023-11-22,77117.0,2,24,0,Active,None,BR006,825
LN001908,CUST00114,Gold Loan,207527.0,10.3,1,18274.0,2020-10-03,2021-10-03,156360.0,4,12,0,Active,Gold,BR015,860
LN001909,CUST01415,Car Loan,960703.0,10.07,5,20443.0,2020-10-27,2025-10-26,731741.0,16,60,0,Active,Vehicle,BR038,665
LN001910,CUST02706,Gold Loan,358222.0,8.97,5,7430.0,2022-05-16,2027-05-15,118976.0,46,60,0,Active,Gold,BR016,768
LN001911,CUST01923,Home Loan,12645811.0,9.67,20,119304.0,2023-12-25,2043-12-20,9472325.0,38,240,0,Active,Property,BR046,629
LN001912,CUST01383,Gold Loan,458001.0,11.72,5,10124.0,2020-11-29,2025-11-28,422567.0,5,60,30,Special Mention,Gold,BR028,822
LN001913,CUST01591,Car Loan,2659690.0,10.02,7,44176.0,2023-07-02,2030-06-30,2041226.0,20,84,0,Active,Vehicle,BR015,648
LN001914,CUST01886,Home Loan,7867026.0,7.4,7,120269.0,2020-12-19,2027-12-18,4499494.0,40,84,365,NPA,Property,BR039,702
LN001915,CUST01694,Education Loan,1635765.0,9.3,5,34195.0,2022-08-13,2027-08-12,1085226.0,23,60,30,Special Mention,None,BR011,625
LN001916,CUST02023,Business Loan,7664313.0,13.17,5,175053.0,2022-03-11,2027-03-10,4110737.0,29,60,90,NPA,None,BR009,862
LN001917,CUST02799,Credit Card Loan,199938.0,18.28,3,7257.0,2022-03-01,2025-02-28,83100.0,23,36,30,Special Mention,None,BR043,678
LN001918,CUST01336,Personal Loan,1284723.0,13.66,5,29664.0,2021-01-17,2026-01-16,703309.0,28,60,0,Active,None,BR050,850
LN001919,CUST02849,Gold Loan,431685.0,9.2,5,9002.0,2023-04-27,2028-04-25,160725.0,43,60,30,Special Mention,Gold,BR033,794
LN001920,CUST01029,Credit Card Loan,22182.0,18.96,7,479.0,2022-01-25,2029-01-23,7764.0,43,84,0,Active,None,BR048,730
LN001921,CUST01615,Gold Loan,413968.0,10.64,3,13483.0,2021-01-24,2024-01-24,347901.0,7,36,0,Active,Gold,BR050,690
LN001922,CUST02541,Home Loan,14802766.0,8.1,2,670153.0,2023-10-17,2025-10-16,13395445.0,3,24,60,Special Mention,Property,BR046,673
LN001923,CUST02879,Credit Card Loan,151318.0,19.97,5,4007.0,2022-07-19,2027-07-18,137294.0,5,60,0,Active,None,BR003,715
LN001924,CUST01451,Business Loan,7747883.0,10.8,2,360397.0,2024-02-17,2026-02-16,4468270.0,13,24,0,Active,None,BR036,731
LN001925,CUST01041,Business Loan,737649.0,10.7,5,15929.0,2021-04-01,2026-03-31,681898.0,5,60,60,Special Mention,None,BR042,794
LN001926,CUST01425,Credit Card Loan,111355.0,19.53,2,5642.0,2023-07-29,2025-07-28,52114.0,15,24,0,Active,None,BR042,809
LN001927,CUST00398,Personal Loan,968159.0,14.52,5,22792.0,2022-11-24,2027-11-23,649071.0,20,60,60,Special Mention,None,BR017,771
LN001928,CUST01165,Personal Loan,603230.0,13.64,7,11184.0,2020-08-25,2027-08-24,235276.0,47,84,0,Active,None,BR047,793
LN001929,CUST02561,Business Loan,3511352.0,13.71,5,81168.0,2021-02-18,2026-02-17,3170446.0,6,60,0,Active,None,BR045,674
LN001930,CUST00810,Education Loan,275828.0,12.3,3,9201.0,2021-10-21,2024-10-20,224302.0,8,36,0,Active,None,BR023,656
LN001931,CUST00343,Gold Loan,68798.0,10.49,2,3190.0,2021-01-27,2023-01-27,57633.0,5,24,0,Active,Gold,BR037,698
LN001932,CUST01111,Business Loan,2597902.0,11.7,5,57393.0,2021-02-06,2026-02-05,2155976.0,11,60,30,Special Mention,None,BR019,679
LN001933,CUST01553,Gold Loan,183745.0,11.23,3,6036.0,2024-03-24,2027-03-24,158394.0,6,36,0,Active,Gold,BR045,635
LN001934,CUST00470,Personal Loan,1349880.0,14.01,5,31416.0,2020-09-21,2025-09-20,1283906.0,3,60,30,Special Mention,None,BR014,665
LN001935,CUST00897,Home Loan,1542175.0,7.59,30,10874.0,2022-06-22,2052-06-14,1427998.0,15,360,0,Active,Property,BR037,707
LN001936,CUST01788,Education Loan,415155.0,9.41,3,13280.0,2023-07-01,2026-06-30,340787.0,8,36,0,Active,None,BR041,646
LN001937,CUST01405,Credit Card Loan,38238.0,17.07,5,952.0,2023-10-11,2028-10-09,18912.0,29,60,0,Active,None,BR013,748
LN001938,CUST00674,Business Loan,5185772.0,11.58,1,459728.0,2020-10-27,2021-10-27,4220343.0,3,12,0,Active,None,BR021,670
LN001939,CUST00937,Gold Loan,354702.0,11.5,1,31431.0,2023-01-17,2024-01-17,156687.0,9,12,365,NPA,Gold,BR047,669
LN001940,CUST00823,Gold Loan,264777.0,10.06,2,12226.0,2024-02-05,2026-02-04,144962.0,14,24,0,Active,Gold,BR027,868
LN001941,CUST01423,Personal Loan,1407926.0,12.53,2,66622.0,2021-12-27,2023-12-27,381947.0,22,24,0,Active,None,BR021,680
LN001942,CUST02992,Gold Loan,338663.0,11.19,5,7396.0,2022-02-16,2027-02-15,198879.0,27,60,0,Active,Gold,BR026,722
LN001943,CUST01147,Credit Card Loan,189665.0,17.28,1,17323.0,2022-09-22,2023-09-22,104782.0,7,12,0,Active,None,BR022,654
LN001944,CUST01618,Education Loan,1047993.0,12.48,3,35048.0,2022-09-28,2025-09-27,606388.0,18,36,30,Special Mention,None,BR014,689
LN001945,CUST02464,Car Loan,1438667.0,11.3,3,47303.0,2020-02-24,2023-02-23,1041322.0,12,36,0,Active,Vehicle,BR018,656
LN001946,CUST01607,Home Loan,3145808.0,7.54,20,25427.0,2024-05-05,2044-04-30,2683037.0,26,240,0,Active,Property,BR028,700
LN001947,CUST00398,Home Loan,8104277.0,10.76,3,264411.0,2022-05-03,2025-05-02,1811295.0,34,36,30,Special Mention,Property,BR017,771
LN001948,CUST01505,Home Loan,4615057.0,10.82,3,150695.0,2020-03-24,2023-03-24,3560192.0,10,36,0,Active,Property,BR009,698
LN001949,CUST00603,Business Loan,8576220.0,13.78,3,292206.0,2022-02-24,2025-02-23,8576220.0,0,36,180,NPA,None,BR029,772
LN001950,CUST00481,Car Loan,1073692.0,11.17,7,18479.0,2021-12-26,2028-12-24,905533.0,13,84,90,NPA,Vehicle,BR035,710
LN001951,CUST01844,Car Loan,1811291.0,10.91,2,84347.0,2023-08-26,2025-08-25,984690.0,14,24,30,Special Mention,Vehicle,BR008,690
LN001952,CUST00117,Gold Loan,300567.0,8.72,1,26247.0,2023-10-26,2024-10-25,80092.0,12,12,0,Active,Gold,BR011,690
LN001953,CUST02481,Education Loan,326089.0,10.28,3,10564.0,2021-07-05,2024-07-04,229957.0,13,36,0,Active,None,BR025,649
LN001954,CUST00945,Car Loan,849137.0,11.44,5,18649.0,2022-10-17,2027-10-16,457508.0,30,60,180,NPA,Vehicle,BR039,795
LN001955,CUST00220,Business Loan,781793.0,12.29,5,17504.0,2021-01-25,2026-01-24,242670.0,44,60,0,Active,None,BR033,736
LN001956,CUST00271,Gold Loan,492470.0,8.88,5,10193.0,2020-03-05,2025-03-04,185661.0,43,60,0,Active,Gold,BR013,779
LN001957,CUST02620,Credit Card Loan,148370.0,18.3,3,5386.0,2022-11-27,2025-11-26,110668.0,10,36,0,Active,None,BR047,796
LN001958,CUST01162,Credit Card Loan,56260.0,20.28,1,5219.0,2021-11-10,2022-11-10,30687.0,7,12,0,Active,None,BR013,827
LN001959,CUST00188,Gold Loan,338941.0,9.85,5,7177.0,2022-08-13,2027-08-12,328893.0,2,60,90,NPA,Gold,BR020,687
LN001960,CUST00483,Credit Card Loan,77660.0,17.22,1,7091.0,2021-09-17,2022-09-17,32987.0,9,12,0,Active,None,BR020,713
LN001961,CUST02523,Credit Card Loan,198980.0,20.26,1,18457.0,2024-05-31,2025-05-31,173140.0,2,12,0,Active,None,BR008,741
LN001962,CUST01664,Business Loan,1991842.0,13.92,2,95563.0,2023-06-27,2025-06-26,854642.0,17,24,365,NPA,None,BR012,681
