txn_id,account_id,customer_id,txn_date,txn_month,txn_year,txn_quarter,txn_hour,txn_day_of_week,txn_type,category,amount,channel,status,is_fraud,balance_after,description,reference_no
TXN0035679,ACC002116,CUST01506,2024-09-13,2024-09,2024,Q3,20,Friday,Debit,Entertainment,4304.65,UPI,Success,0,1931662.74,Entertainment via UPI,REF985574917
TXN0035680,ACC001410,CUST00999,2023-05-20,2023-05,2023,Q2,17,Saturday,Debit,Food & Dining,2402.76,Branch,Pending,0,289193.96,Food & Dining via Branch,REF232322623
TXN0035681,ACC001188,CUST00835,2021-12-11,2021-12,2021,Q4,10,Saturday,Debit,Government Services,555.36,UPI,Success,0,148164.36,Government Services via UPI,REF141734613
TXN0035682,ACC000963,CUST00668,2020-08-03,2020-08,2020,Q3,2,Monday,Debit,Cash Withdrawal,47446.94,Mobile Banking,Success,0,391862.44,Cash Withdrawal via Mobile Banking,REF256932540
TXN0035683,ACC003171,CUST02247,2024-09-14,2024-09,2024,Q3,16,Saturday,Credit,Salary Credit,321019.74,IMPS,Success,0,474092.62,Salary Credit via IMPS,REF217453057
TXN0035684,ACC001655,CUST01178,2024-05-22,2024-05,2024,Q2,9,Wednesday,Credit,Salary Credit,361265.02,NEFT,Success,0,8563075.15,Salary Credit via NEFT,REF736331622
TXN0035685,ACC003431,CUST02432,2020-06-18,2020-06,2020,Q2,2,Thursday,Debit,Insurance Premium,22196.9,Net Banking,Success,0,2279086.48,Insurance Premium via Net Banking,REF914977008
TXN0035686,ACC003019,CUST02140,2021-10-05,2021-10,2021,Q4,7,Tuesday,Credit,Cash Deposit,82461.57,Net Banking,Success,0,10859264.23,Cash Deposit via Net Banking,REF995919183
TXN0035687,ACC001598,CUST01140,2020-10-31,2020-10,2020,Q4,1,Saturday,Credit,Interest Credit,30851.78,UPI,Success,0,2289575.39,Interest Credit via UPI,REF954508692
TXN0035688,ACC003299,CUST02334,2020-12-19,2020-12,2020,Q4,5,Saturday,Debit,Fund Transfer,770326.81,Mobile Banking,Success,0,0.0,Fund Transfer via Mobile Banking,REF275358494
TXN0035689,ACC002505,CUST01780,2021-01-16,2021-01,2021,Q1,13,Saturday,Debit,Utility Bills,1183.8,Branch,Success,0,15590.69,Utility Bills via Branch,REF160597903
TXN0035690,ACC001491,CUST01059,2021-09-18,2021-09,2021,Q3,17,Saturday,Credit,Cash Deposit,53589.8,ATM,Success,0,470006.6,Cash Deposit via ATM,REF522170943
TXN0035691,ACC001370,CUST00969,2021-10-20,2021-10,2021,Q4,6,Wednesday,Debit,Insurance Premium,34378.6,UPI,Success,0,6897609.56,Insurance Premium via UPI,REF887692829
TXN0035692,ACC001022,CUST00709,2020-07-23,2020-07,2020,Q3,7,Thursday,Credit,Interest Credit,29519.15,Mobile Banking,Success,0,9039436.44,Interest Credit via Mobile Banking,REF886296961
TXN0035693,ACC002429,CUST01724,2023-04-21,2023-04,2023,Q2,23,Friday,Credit,Cash Deposit,81140.68,Mobile Banking,Success,0,3621115.1,Cash Deposit via Mobile Banking,REF817819924
TXN0035694,ACC003220,CUST02280,2022-03-12,2022-03,2022,Q1,17,Saturday,Debit,Tax Payment,86947.21,ATM,Success,0,8097121.13,Tax Payment via ATM,REF784359898
TXN0035695,ACC000703,CUST00496,2023-09-02,2023-09,2023,Q3,8,Saturday,Debit,EMI Debit,143199.52,Branch,Success,0,88247.21,EMI Debit via Branch,REF161363473
TXN0035696,ACC002279,CUST01623,2024-06-05,2024-06,2024,Q2,15,Wednesday,Debit,Utility Bills,1678.64,RTGS,Success,0,218759.46,Utility Bills via RTGS,REF467517166
TXN0035697,ACC002264,CUST01613,2022-08-10,2022-08,2022,Q3,17,Wednesday,Credit,Salary Credit,201811.43,Branch,Success,0,641128.77,Salary Credit via Branch,REF952624151
TXN0035698,ACC003311,CUST02343,2023-08-01,2023-08,2023,Q3,7,Tuesday,Credit,Cash Deposit,177504.15,Net Banking,Success,0,2688707.17,Cash Deposit via Net Banking,REF853177864
TXN0035699,ACC002866,CUST02029,2024-04-09,2024-04,2024,Q2,17,Tuesday,Debit,Rent,62882.31,RTGS,Success,0,0.0,Rent via RTGS,REF284494803
TXN0035700,ACC002927,CUST02071,2020-05-02,2020-05,2020,Q2,22,Saturday,Debit,Rent,11881.33,NEFT,Success,0,274323.94,Rent via NEFT,REF128817881
TXN0035701,ACC001392,CUST00985,2023-11-27,2023-11,2023,Q4,12,Monday,Debit,Medical,107657.55,NEFT,Success,0,3662485.7,Medical via NEFT,REF960137210
TXN0035702,ACC003403,CUST02409,2024-08-07,2024-08,2024,Q3,14,Wednesday,Credit,Salary Credit,230972.02,IMPS,Success,0,461777.58,Salary Credit via IMPS,REF422494883
TXN0035703,ACC000159,CUST00113,2024-09-30,2024-09,2024,Q3,11,Monday,Debit,Utility Bills,6264.84,IMPS,Success,0,273590.52,Utility Bills via IMPS,REF427828064
TXN0035704,ACC001841,CUST01308,2022-10-14,2022-10,2022,Q4,7,Friday,Debit,Shopping,34024.65,Branch,Success,0,70962.68,Shopping via Branch,REF295109148
TXN0035705,ACC000981,CUST00682,2020-02-04,2020-02,2020,Q1,3,Tuesday,Debit,Food & Dining,4499.96,ATM,Success,0,1112595.39,Food & Dining via ATM,REF749640228
TXN0035706,ACC000626,CUST00437,2022-08-26,2022-08,2022,Q3,5,Friday,Debit,Shopping,6419.51,Branch,Success,0,405981.79,Shopping via Branch,REF681080579
TXN0035707,ACC002317,CUST01648,2022-11-06,2022-11,2022,Q4,6,Sunday,Debit,Shopping,26525.11,UPI,Success,0,4926310.87,Shopping via UPI,REF634611603
TXN0035708,ACC001587,CUST01131,2024-08-14,2024-08,2024,Q3,22,Wednesday,Debit,EMI Debit,84520.75,Mobile Banking,Success,0,0.0,EMI Debit via Mobile Banking,REF719452234
TXN0035709,ACC000457,CUST00320,2024-06-26,2024-06,2024,Q2,3,Wednesday,Credit,Cash Deposit,175964.45,UPI,Pending,0,421697.56,Cash Deposit via UPI,REF456821642
TXN0035710,ACC000461,CUST00322,2024-09-21,2024-09,2024,Q3,11,Saturday,Debit,Travel,91923.34,IMPS,Success,0,0.0,Travel via IMPS,REF306451397
TXN0035711,ACC002297,CUST01635,2022-09-10,2022-09,2022,Q3,9,Saturday,Credit,Interest Credit,40653.66,Mobile Banking,Success,0,280942.36,Interest Credit via Mobile Banking,REF196395868
TXN0035712,ACC001171,CUST00821,2022-11-18,2022-11,2022,Q4,8,Friday,Debit,Fund Transfer,863248.09,IMPS,Success,0,0.0,Fund Transfer via IMPS,REF404011435
TXN0035713,ACC000694,CUST00488,2020-11-17,2020-11,2020,Q4,20,Tuesday,Debit,Fund Transfer,151411.61,RTGS,Success,0,166133.19,Fund Transfer via RTGS,REF486737550
TXN0035714,ACC004139,CUST02924,2024-02-12,2024-02,2024,Q1,3,Monday,Debit,Utility Bills,7621.78,Net Banking,Success,0,6711590.52,Utility Bills via Net Banking,REF640187870
TXN0035715,ACC002683,CUST01903,2024-10-27,2024-10,2024,Q4,11,Sunday,Credit,Interest Credit,31933.78,UPI,Success,0,282311.34,Interest Credit via UPI,REF783429312
TXN0035716,ACC001782,CUST01269,2021-10-09,2021-10,2021,Q4,7,Saturday,Debit,EMI Debit,134358.46,Branch,Success,0,5908526.11,EMI Debit via Branch,REF819729536
TXN0035717,ACC000689,CUST00485,2022-05-04,2022-05,2022,Q2,14,Wednesday,Credit,Interest Credit,988.85,RTGS,Success,0,198714.86,Interest Credit via RTGS,REF100837159
TXN0035718,ACC003463,CUST02455,2022-09-15,2022-09,2022,Q3,6,Thursday,Debit,Rent,37798.66,Branch,Success,0,8072546.29,Rent via Branch,REF442968416
TXN0035719,ACC003102,CUST02198,2021-10-09,2021-10,2021,Q4,6,Saturday,Debit,Investment,60754.99,NEFT,Success,0,7740456.4,Investment via NEFT,REF726760297
TXN0035720,ACC000445,CUST00312,2020-08-25,2020-08,2020,Q3,0,Tuesday,Debit,Medical,75016.2,UPI,Success,0,8899614.56,Medical via UPI,REF662846645
TXN0035721,ACC003440,CUST02438,2024-09-15,2024-09,2024,Q3,21,Sunday,Debit,Shopping,44781.8,Mobile Banking,Success,0,2070799.88,Shopping via Mobile Banking,REF738171381
TXN0035722,ACC001131,CUST00794,2023-03-25,2023-03,2023,Q1,19,Saturday,Debit,Utility Bills,817.66,Mobile Banking,Success,0,3658276.1,Utility Bills via Mobile Banking,REF471430597
TXN0035723,ACC003580,CUST02541,2020-06-02,2020-06,2020,Q2,18,Tuesday,Debit,Fund Transfer,740266.79,Net Banking,Success,0,0.0,Fund Transfer via Net Banking,REF655907579
TXN0035724,ACC001816,CUST01291,2022-05-10,2022-05,2022,Q2,0,Tuesday,Credit,Dividend,96495.96,Mobile Banking,Success,0,19836701.18,Dividend via Mobile Banking,REF947387932
TXN0035725,ACC003682,CUST02609,2020-01-03,2020-01,2020,Q1,15,Friday,Debit,Medical,94081.11,IMPS,Success,0,131338.19,Medical via IMPS,REF953375899
TXN0035726,ACC004145,CUST02928,2024-09-20,2024-09,2024,Q3,2,Friday,Debit,Rent,19932.81,RTGS,Success,0,69697.38,Rent via RTGS,REF618601486
TXN0035727,ACC002085,CUST01482,2020-04-22,2020-04,2020,Q2,12,Wednesday,Debit,Insurance Premium,15221.29,Net Banking,Success,0,335862.77,Insurance Premium via Net Banking,REF958538824
TXN0035728,ACC000491,CUST00342,2020-08-27,2020-08,2020,Q3,4,Thursday,Debit,Government Services,2071.65,IMPS,Success,0,837702.67,Government Services via IMPS,REF285706240
TXN0035729,ACC004051,CUST02864,2023-05-10,2023-05,2023,Q2,17,Wednesday,Debit,Entertainment,2283.15,IMPS,Success,0,1411481.81,Entertainment via IMPS,REF992187632
TXN0035730,ACC000002,CUST00002,2024-02-02,2024-02,2024,Q1,9,Friday,Debit,Tax Payment,460127.59,Mobile Banking,Success,0,0.0,Tax Payment via Mobile Banking,REF944160815
TXN0035731,ACC001640,CUST01169,2022-02-24,2022-02,2022,Q1,4,Thursday,Debit,Fund Transfer,82008.44,Branch,Success,0,8386348.96,Fund Transfer via Branch,REF507575304
TXN0035732,ACC002286,CUST01627,2022-09-03,2022-09,2022,Q3,17,Saturday,Debit,Entertainment,2602.1,NEFT,Success,0,260443.33,Entertainment via NEFT,REF911516652
TXN0035733,ACC001783,CUST01269,2023-01-16,2023-01,2023,Q1,2,Monday,Debit,Shopping,45127.86,RTGS,Success,0,4725717.99,Shopping via RTGS,REF337314298
TXN0035734,ACC001315,CUST00931,2022-10-29,2022-10,2022,Q4,13,Saturday,Debit,Food & Dining,1657.74,UPI,Pending,0,277416.08,Food & Dining via UPI,REF569625153
TXN0035735,ACC001927,CUST01371,2020-01-08,2020-01,2020,Q1,19,Wednesday,Debit,Education,165460.69,Branch,Success,0,118255.33,Education via Branch,REF526893820
TXN0035736,ACC000642,CUST00451,2023-01-24,2023-01,2023,Q1,18,Tuesday,Credit,Dividend,2383.43,RTGS,Success,0,3818512.06,Dividend via RTGS,REF865207281
TXN0035737,ACC001415,CUST01004,2020-07-30,2020-07,2020,Q3,13,Thursday,Debit,Tax Payment,325683.6,UPI,Success,0,0.0,Tax Payment via UPI,REF871146732
TXN0035738,ACC001415,CUST01004,2024-10-10,2024-10,2024,Q4,7,Thursday,Debit,EMI Debit,6057.5,Net Banking,Success,0,187307.62,EMI Debit via Net Banking,REF653093124
TXN0035739,ACC003975,CUST02815,2021-06-16,2021-06,2021,Q2,17,Wednesday,Debit,EMI Debit,143947.41,IMPS,Success,0,154930.78,EMI Debit via IMPS,REF216501522
TXN0035740,ACC000632,CUST00442,2020-12-29,2020-12,2020,Q4,12,Tuesday,Debit,Insurance Premium,4009.26,Mobile Banking,Success,0,102989.51,Insurance Premium via Mobile Banking,REF711119974
TXN0035741,ACC003568,CUST02534,2022-05-06,2022-05,2022,Q2,16,Friday,Debit,Fund Transfer,449771.76,RTGS,Success,1,7768737.39,Fund Transfer via RTGS,REF948785183
TXN0035742,ACC002770,CUST01958,2023-03-17,2023-03,2023,Q1,4,Friday,Debit,Cash Withdrawal,27140.73,Branch,Success,0,4034838.22,Cash Withdrawal via Branch,REF334689293
TXN0035743,ACC003335,CUST02361,2020-09-15,2020-09,2020,Q3,13,Tuesday,Debit,Tax Payment,268543.46,Net Banking,Success,0,0.0,Tax Payment via Net Banking,REF569058093
TXN0035744,ACC004118,CUST02911,2024-08-25,2024-08,2024,Q3,4,Sunday,Debit,Shopping,12647.02,RTGS,Success,0,16389903.89,Shopping via RTGS,REF606636885
TXN0035745,ACC004070,CUST02878,2023-05-18,2023-05,2023,Q2,23,Thursday,Debit,Insurance Premium,47644.2,ATM,Success,0,4912603.33,Insurance Premium via ATM,REF302481179
TXN0035746,ACC003487,CUST02474,2020-07-13,2020-07,2020,Q3,7,Monday,Debit,Food & Dining,2106.52,RTGS,Success,0,287273.68,Food & Dining via RTGS,REF105304784
TXN0035747,ACC001354,CUST00958,2022-05-20,2022-05,2022,Q2,10,Friday,Debit,Government Services,1596.79,NEFT,Success,0,6453690.54,Government Services via NEFT,REF785633083
TXN0035748,ACC001674,CUST01189,2021-06-19,2021-06,2021,Q2,0,Saturday,Debit,Entertainment,3113.84,ATM,Pending,0,1189052.52,Entertainment via ATM,REF951393913
TXN0035749,ACC002987,CUST02113,2020-04-13,2020-04,2020,Q2,10,Monday,Debit,Medical,107778.03,RTGS,Success,0,198194.62,Medical via RTGS,REF704087450
TXN0035750,ACC000887,CUST00617,2022-07-08,2022-07,2022,Q3,1,Friday,Credit,Cash Deposit,120504.26,RTGS,Success,0,303672.56,Cash Deposit via RTGS,REF901583455
TXN0035751,ACC002884,CUST02044,2023-03-27,2023-03,2023,Q1,21,Monday,Debit,Rent,82824.68,IMPS,Success,0,0.0,Rent via IMPS,REF194258785
TXN0035752,ACC001112,CUST00782,2024-01-15,2024-01,2024,Q1,18,Monday,Debit,Travel,21438.96,UPI,Success,0,364236.92,Travel via UPI,REF495000311
TXN0035753,ACC002265,CUST01614,2021-11-05,2021-11,2021,Q4,8,Friday,Credit,Dividend,82760.6,NEFT,Success,0,380522.27,Dividend via NEFT,REF849257666
TXN0035754,ACC002650,CUST01880,2022-12-26,2022-12,2022,Q4,4,Monday,Debit,Entertainment,2884.86,RTGS,Success,0,1303432.91,Entertainment via RTGS,REF498665243
TXN0035755,ACC003790,CUST02688,2020-07-31,2020-07,2020,Q3,21,Friday,Debit,Entertainment,664.07,RTGS,Success,0,4140781.5,Entertainment via RTGS,REF916831511
TXN0035756,ACC002107,CUST01500,2022-09-11,2022-09,2022,Q3,8,Sunday,Debit,Education,41286.48,Net Banking,Success,0,1494725.98,Education via Net Banking,REF828360303
TXN0035757,ACC002154,CUST01536,2022-08-31,2022-08,2022,Q3,23,Wednesday,Debit,Travel,18532.92,UPI,Success,0,209342.28,Travel via UPI,REF831475810
TXN0035758,ACC003098,CUST02195,2020-04-06,2020-04,2020,Q2,9,Monday,Credit,Salary Credit,304340.13,RTGS,Success,0,328640.26,Salary Credit via RTGS,REF683384661
TXN0035759,ACC000204,CUST00143,2023-10-29,2023-10,2023,Q4,3,Sunday,Debit,Government Services,5364.05,RTGS,Success,0,247937.97,Government Services via RTGS,REF908991249
TXN0035760,ACC001734,CUST01233,2024-03-05,2024-03,2024,Q1,11,Tuesday,Debit,Shopping,25599.77,IMPS,Success,0,185399.1,Shopping via IMPS,REF136161675
TXN0035761,ACC001383,CUST00979,2024-01-01,2024-01,2024,Q1,15,Monday,Debit,Cash Withdrawal,24132.19,Mobile Banking,Success,0,464336.72,Cash Withdrawal via Mobile Banking,REF714320075
TXN0035762,ACC003563,CUST02531,2023-12-23,2023-12,2023,Q4,3,Saturday,Debit,Medical,109451.29,ATM,Pending,0,1867255.78,Medical via ATM,REF812847899
TXN0035763,ACC000733,CUST00515,2024-10-03,2024-10,2024,Q4,11,Thursday,Debit,Utility Bills,3881.58,ATM,Success,0,225895.03,Utility Bills via ATM,REF763365941
TXN0035764,ACC001113,CUST00783,2023-12-09,2023-12,2023,Q4,2,Saturday,Debit,Utility Bills,2663.15,RTGS,Success,0,609206.25,Utility Bills via RTGS,REF776077809
TXN0035765,ACC003955,CUST02805,2021-06-23,2021-06,2021,Q2,6,Wednesday,Credit,Cash Deposit,7652.04,Net Banking,Success,0,143956.76,Cash Deposit via Net Banking,REF969790534
TXN0035766,ACC002050,CUST01459,2023-12-13,2023-12,2023,Q4,6,Wednesday,Debit,Rent,53232.99,IMPS,Success,0,435186.08,Rent via IMPS,REF971960933
TXN0035767,ACC001998,CUST01424,2020-05-23,2020-05,2020,Q2,13,Saturday,Debit,EMI Debit,49983.75,IMPS,Success,0,3460154.04,EMI Debit via IMPS,REF343521407
TXN0035768,ACC002709,CUST01921,2021-07-01,2021-07,2021,Q3,13,Thursday,Debit,Cash Withdrawal,32984.86,UPI,Success,0,232475.56,Cash Withdrawal via UPI,REF688070952
TXN0035769,ACC001367,CUST00967,2023-07-15,2023-07,2023,Q3,0,Saturday,Credit,Interest Credit,31362.86,NEFT,Success,0,201317.74,Interest Credit via NEFT,REF966777097
TXN0035770,ACC003246,CUST02295,2020-02-28,2020-02,2020,Q1,3,Friday,Credit,Interest Credit,23317.92,Branch,Success,0,153097.08,Interest Credit via Branch,REF942314234
TXN0035771,ACC002017,CUST01434,2021-12-17,2021-12,2021,Q4,8,Friday,Debit,Shopping,4494.61,ATM,Success,0,184037.34,Shopping via ATM,REF337901313
TXN0035772,ACC001245,CUST00879,2024-03-31,2024-03,2024,Q1,4,Sunday,Debit,EMI Debit,30713.47,ATM,Success,0,8581531.14,EMI Debit via ATM,REF325100594
TXN0035773,ACC003619,CUST02567,2022-11-02,2022-11,2022,Q4,4,Wednesday,Debit,Travel,82271.08,RTGS,Success,0,194565.28,Travel via RTGS,REF922735369
TXN0035774,ACC004160,CUST02937,2022-05-03,2022-05,2022,Q2,2,Tuesday,Debit,Tax Payment,376310.84,Mobile Banking,Success,0,17666742.42,Tax Payment via Mobile Banking,REF269552828
TXN0035775,ACC000478,CUST00331,2021-12-19,2021-12,2021,Q4,1,Sunday,Debit,Tax Payment,87530.76,ATM,Success,0,1834158.5,Tax Payment via ATM,REF996102824
TXN0035776,ACC000302,CUST00218,2021-08-19,2021-08,2021,Q3,5,Thursday,Debit,Fund Transfer,823868.81,Mobile Banking,Failed,0,0.0,Fund Transfer via Mobile Banking,REF712766745
TXN0035777,ACC001988,CUST01417,2023-03-16,2023-03,2023,Q1,13,Thursday,Debit,Shopping,41469.69,Net Banking,Success,0,1795551.83,Shopping via Net Banking,REF980933294
TXN0035778,ACC002020,CUST01437,2021-07-29,2021-07,2021,Q3,12,Thursday,Debit,Government Services,1941.99,NEFT,Success,0,178954.98,Government Services via NEFT,REF152339978
TXN0035779,ACC000231,CUST00163,2021-10-06,2021-10,2021,Q4,12,Wednesday,Debit,Entertainment,3730.5,Mobile Banking,Success,0,341339.62,Entertainment via Mobile Banking,REF448554051
TXN0035780,ACC001953,CUST01392,2024-09-26,2024-09,2024,Q3,3,Thursday,Debit,Government Services,2014.67,Mobile Banking,Success,0,17787196.01,Government Services via Mobile Banking,REF706477997
TXN0035781,ACC002129,CUST01516,2022-08-06,2022-08,2022,Q3,14,Saturday,Debit,Insurance Premium,23831.09,RTGS,Success,0,2183842.87,Insurance Premium via RTGS,REF661110711
TXN0035782,ACC003172,CUST02248,2022-06-10,2022-06,2022,Q2,10,Friday,Debit,Education,167341.79,Net Banking,Success,0,8407624.02,Education via Net Banking,REF186415670
TXN0035783,ACC001098,CUST00770,2020-06-23,2020-06,2020,Q2,22,Tuesday,Debit,EMI Debit,33738.32,Branch,Success,0,9770001.0,EMI Debit via Branch,REF498106093
TXN0035784,ACC000331,CUST00240,2022-10-08,2022-10,2022,Q4,8,Saturday,Credit,Refund,25667.09,ATM,Success,0,138150.84,Refund via ATM,REF739479091
TXN0035785,ACC001664,CUST01184,2020-03-17,2020-03,2020,Q1,12,Tuesday,Debit,Cash Withdrawal,5093.54,UPI,Success,0,7876981.97,Cash Withdrawal via UPI,REF922557003
TXN0035786,ACC001237,CUST00874,2022-07-25,2022-07,2022,Q3,20,Monday,Debit,Shopping,5346.47,Branch,Success,0,0.0,Shopping via Branch,REF259582720
TXN0035787,ACC003205,CUST02269,2020-12-05,2020-12,2020,Q4,0,Saturday,Credit,Interest Credit,12407.39,Net Banking,Success,0,415992.4,Interest Credit via Net Banking,REF175111512
TXN0035788,ACC001992,CUST01421,2022-04-30,2022-04,2022,Q2,4,Saturday,Debit,Insurance Premium,29914.19,NEFT,Success,0,171890.81,Insurance Premium via NEFT,REF689522362
TXN0035789,ACC000248,CUST00176,2020-12-31,2020-12,2020,Q4,2,Thursday,Credit,Salary Credit,143167.64,Branch,Success,0,600390.76,Salary Credit via Branch,REF631213931
TXN0035790,ACC003646,CUST02584,2024-06-21,2024-06,2024,Q2,0,Friday,Credit,Refund,49854.71,IMPS,Success,0,6063967.32,Refund via IMPS,REF100125110
TXN0035791,ACC001132,CUST00795,2022-06-16,2022-06,2022,Q2,5,Thursday,Debit,Food & Dining,1064.73,Net Banking,Success,0,426727.59,Food & Dining via Net Banking,REF590977477
TXN0035792,ACC000025,CUST00019,2021-06-27,2021-06,2021,Q2,16,Sunday,Credit,Dividend,13326.72,RTGS,Pending,0,7131830.57,Dividend via RTGS,REF900910645
TXN0035793,ACC001058,CUST00738,2020-09-22,2020-09,2020,Q3,1,Tuesday,Credit,Cash Deposit,197628.52,NEFT,Success,0,357236.16,Cash Deposit via NEFT,REF501436398
TXN0035794,ACC002139,CUST01524,2023-03-15,2023-03,2023,Q1,3,Wednesday,Debit,Utility Bills,9383.19,RTGS,Success,0,215214.39,Utility Bills via RTGS,REF313729268
TXN0035795,ACC001077,CUST00754,2020-11-27,2020-11,2020,Q4,12,Friday,Debit,Entertainment,3347.18,Mobile Banking,Success,0,636063.3,Entertainment via Mobile Banking,REF499036982
TXN0035796,ACC003467,CUST02458,2023-02-13,2023-02,2023,Q1,4,Monday,Debit,EMI Debit,122866.41,ATM,Success,0,88284.1,EMI Debit via ATM,REF525200835
TXN0035797,ACC001263,CUST00892,2024-12-18,2024-12,2024,Q4,11,Wednesday,Debit,Government Services,8650.96,Net Banking,Success,0,1254115.67,Government Services via Net Banking,REF656966415
TXN0035798,ACC003232,CUST02288,2020-10-19,2020-10,2020,Q4,19,Monday,Debit,Cash Withdrawal,16712.8,RTGS,Success,0,2752247.56,Cash Withdrawal via RTGS,REF579317808
TXN0035799,ACC000749,CUST00523,2024-05-13,2024-05,2024,Q2,22,Monday,Credit,Refund,31193.93,Mobile Banking,Success,0,66421.88,Refund via Mobile Banking,REF225256323
TXN0035800,ACC001140,CUST00801,2020-04-09,2020-04,2020,Q2,1,Thursday,Credit,Interest Credit,1485.04,UPI,Success,0,304297.84,Interest Credit via UPI,REF153815190
TXN0035801,ACC001989,CUST01418,2023-12-12,2023-12,2023,Q4,0,Tuesday,Debit,Utility Bills,8972.26,Mobile Banking,Failed,0,3689559.28,Utility Bills via Mobile Banking,REF249491909
TXN0035802,ACC000290,CUST00209,2021-01-28,2021-01,2021,Q1,21,Thursday,Debit,Government Services,4884.47,UPI,Success,0,10018221.41,Government Services via UPI,REF734318354
TXN0035803,ACC002377,CUST01690,2024-12-12,2024-12,2024,Q4,18,Thursday,Debit,Tax Payment,88074.17,Branch,Success,0,1305260.79,Tax Payment via Branch,REF985946920
TXN0035804,ACC001094,CUST00766,2023-11-24,2023-11,2023,Q4,8,Friday,Debit,Food & Dining,3269.91,RTGS,Success,0,266600.89,Food & Dining via RTGS,REF804045967
TXN0035805,ACC001356,CUST00959,2023-02-07,2023-02,2023,Q1,3,Tuesday,Debit,Entertainment,2513.76,IMPS,Success,0,242014.71,Entertainment via IMPS,REF330191788
TXN0035806,ACC002341,CUST01661,2021-10-04,2021-10,2021,Q4,8,Monday,Debit,Cash Withdrawal,3865.93,Mobile Banking,Success,0,1886538.39,Cash Withdrawal via Mobile Banking,REF122674409
TXN0035807,ACC001150,CUST00808,2022-05-02,2022-05,2022,Q2,1,Monday,Debit,Tax Payment,479683.1,UPI,Success,0,912226.65,Tax Payment via UPI,REF840108586
TXN0035808,ACC000698,CUST00491,2024-07-13,2024-07,2024,Q3,20,Saturday,Credit,Cash Deposit,192508.61,NEFT,Success,0,3315015.59,Cash Deposit via NEFT,REF559108877
TXN0035809,ACC001263,CUST00892,2022-03-19,2022-03,2022,Q1,12,Saturday,Credit,Cash Deposit,45139.64,IMPS,Success,0,1307168.27,Cash Deposit via IMPS,REF644435509
TXN0035810,ACC002384,CUST01693,2023-12-31,2023-12,2023,Q4,4,Sunday,Debit,Utility Bills,3292.55,ATM,Success,0,74369.69,Utility Bills via ATM,REF996834031
