ticket_id,customer_id,category,priority,status,created_date,resolved_date,resolution_hours,channel,satisfaction_score,agent_id
TKT003804,CUST02731,Account Opening,Medium,Resolved,2023-04-12,2023-04-16,110.0,App,5.0,AGT050
TKT003805,CUST00899,General Query,Medium,Resolved,2021-09-19,2021-09-25,127.0,App,1.0,AGT013
TKT003806,CUST01176,Interest Query,Medium,Resolved,2022-09-25,2022-09-30,108.0,Chat,1.0,AGT039
TKT003807,CUST01940,Card Issue,High,Resolved,2023-07-11,2023-07-15,91.0,Chat,3.0,AGT030
TKT003808,CUST02234,ATM Issue,High,Resolved,2023-09-11,2023-09-12,23.0,App,3.0,AGT017
TKT003809,CUST00896,Card Issue,Low,Open,2021-06-19,,,Branch,,AGT021
TKT003810,CUST02977,Account Opening,Low,Resolved,2020-05-15,2020-05-22,168.0,Email,5.0,AGT032
TKT003811,CUST02797,KYC Update,Low,Resolved,2022-06-24,2022-06-26,35.0,Email,4.0,AGT005
TKT003812,CUST01808,KYC Update,High,Resolved,2020-11-05,2020-11-09,78.0,Chat,1.0,AGT022
TKT003813,CUST00533,ATM Issue,High,Resolved,2020-05-30,2020-06-04,118.0,Phone,5.0,AGT030
TKT003814,CUST00157,Net Banking Issue,High,Resolved,2020-02-26,2020-03-01,96.0,Email,5.0,AGT011
TKT003815,CUST00099,KYC Update,Low,Resolved,2021-01-10,2021-01-14,101.0,Email,3.0,AGT019
TKT003816,CUST00027,Transaction Dispute,High,Resolved,2020-01-10,2020-01-10,3.0,Email,4.0,AGT035
TKT003817,CUST00269,Loan Query,Medium,Resolved,2024-08-07,2024-08-10,54.0,App,1.0,AGT027
TKT003818,CUST02775,Interest Query,Low,Resolved,2024-12-18,2024-12-21,60.0,Chat,5.0,AGT042
TKT003819,CUST02337,Transaction Dispute,Medium,Resolved,2022-06-11,2022-06-17,161.0,Chat,3.0,AGT046
TKT003820,CUST01069,ATM Issue,Low,Resolved,2023-07-08,2023-07-13,99.0,Chat,2.0,AGT017
TKT003821,CUST02095,General Query,Low,Resolved,2022-12-25,2022-12-29,100.0,Chat,3.0,AGT040
TKT003822,CUST02308,General Query,High,Resolved,2024-10-05,2024-10-06,17.0,Chat,4.0,AGT019
TKT003823,CUST00340,Interest Query,Low,Resolved,2021-06-20,2021-06-27,168.0,Email,5.0,AGT004
TKT003824,CUST01838,Transaction Dispute,Medium,In Progress,2021-11-04,,,Phone,,AGT029
TKT003825,CUST01592,KYC Update,Medium,Resolved,2021-12-12,2021-12-14,45.0,Branch,3.0,AGT009
TKT003826,CUST01698,ATM Issue,Low,In Progress,2023-10-06,,,Phone,,AGT047
TKT003827,CUST00083,Fraud Report,Critical,Resolved,2022-07-12,2022-07-18,139.0,Email,4.0,AGT013
TKT003828,CUST01274,General Query,Medium,Resolved,2023-03-07,2023-03-07,15.0,App,5.0,AGT030
TKT003829,CUST01455,Card Issue,Medium,Resolved,2024-04-10,2024-04-14,90.0,Phone,2.0,AGT016
TKT003830,CUST00243,Fraud Report,Critical,Resolved,2024-03-28,2024-03-31,57.0,Email,1.0,AGT010
TKT003831,CUST00873,Card Issue,Low,In Progress,2021-04-07,,,Branch,,AGT037
TKT003832,CUST00092,Account Opening,Medium,Resolved,2023-11-06,2023-11-10,99.0,Email,3.0,AGT031
TKT003833,CUST01056,Loan Query,Low,Resolved,2024-07-08,2024-07-13,134.0,Chat,1.0,AGT006
TKT003834,CUST00043,Account Opening,Low,Resolved,2022-02-20,2022-02-27,168.0,App,2.0,AGT017
TKT003835,CUST01109,ATM Issue,Medium,Resolved,2022-11-30,2022-12-03,75.0,Phone,1.0,AGT047
TKT003836,CUST02188,KYC Update,Medium,Resolved,2023-11-12,2023-11-14,48.0,Branch,1.0,AGT003
TKT003837,CUST00352,KYC Update,Low,Resolved,2021-02-19,2021-02-25,156.0,Email,2.0,AGT042
TKT003838,CUST01716,ATM Issue,Medium,Resolved,2022-08-10,2022-08-11,6.0,Phone,4.0,AGT033
TKT003839,CUST02101,Net Banking Issue,Low,Resolved,2023-12-29,2024-01-03,114.0,Chat,4.0,AGT012
TKT003840,CUST02583,General Query,Medium,Resolved,2021-05-31,2021-05-31,21.0,App,1.0,AGT018
TKT003841,CUST00074,ATM Issue,Medium,Resolved,2020-12-04,2020-12-08,119.0,App,1.0,AGT030
TKT003842,CUST01358,Loan Query,Low,Resolved,2020-12-03,2020-12-06,72.0,App,3.0,AGT011
TKT003843,CUST01931,Net Banking Issue,High,Open,2021-01-07,,,Email,,AGT039
TKT003844,CUST00646,Fraud Report,Critical,Resolved,2022-05-02,2022-05-08,136.0,App,2.0,AGT045
TKT003845,CUST01897,Card Issue,High,Resolved,2022-03-19,2022-03-22,56.0,Email,4.0,AGT044
TKT003846,CUST00505,ATM Issue,Medium,Resolved,2023-08-04,2023-08-04,1.0,App,4.0,AGT030
TKT003847,CUST02205,General Query,Critical,Resolved,2024-08-27,2024-08-30,68.0,Email,3.0,AGT015
TKT003848,CUST00560,General Query,Low,In Progress,2022-05-10,,,Email,,AGT040
TKT003849,CUST02200,Fraud Report,Critical,Resolved,2020-01-29,2020-02-05,157.0,Branch,3.0,AGT044
TKT003850,CUST00333,Card Issue,Low,Resolved,2024-11-26,2024-12-01,106.0,Phone,1.0,AGT039
TKT003851,CUST02483,ATM Issue,Low,Resolved,2023-07-22,2023-07-23,22.0,Branch,3.0,AGT016
TKT003852,CUST00243,Loan Query,Low,Resolved,2024-02-13,2024-02-20,160.0,Branch,1.0,AGT033
TKT003853,CUST01099,Fraud Report,Critical,Resolved,2020-12-07,2020-12-09,43.0,Chat,5.0,AGT034
TKT003854,CUST02437,General Query,Low,Resolved,2023-04-10,2023-04-10,2.0,Email,4.0,AGT007
TKT003855,CUST02592,Loan Query,High,Resolved,2022-10-08,2022-10-09,17.0,Chat,3.0,AGT047
TKT003856,CUST01593,Net Banking Issue,Low,Resolved,2022-04-03,2022-04-04,34.0,Branch,5.0,AGT047
TKT003857,CUST01912,Card Issue,Medium,Resolved,2020-07-03,2020-07-05,53.0,Phone,2.0,AGT014
TKT003858,CUST00318,Account Opening,Low,Resolved,2023-09-20,2023-09-24,86.0,Phone,2.0,AGT033
TKT003859,CUST00958,Fraud Report,Critical,Resolved,2024-10-27,2024-10-30,87.0,Email,5.0,AGT026
TKT003860,CUST02581,Account Opening,Medium,Resolved,2022-09-24,2022-09-30,122.0,Email,2.0,AGT038
TKT003861,CUST02051,Interest Query,Critical,Open,2020-09-15,,,Chat,,AGT001
TKT003862,CUST02549,Net Banking Issue,Critical,Resolved,2020-08-06,2020-08-13,161.0,App,5.0,AGT027
TKT003863,CUST02675,Interest Query,Critical,Resolved,2022-06-29,2022-07-05,139.0,Email,5.0,AGT001
TKT003864,CUST01553,Card Issue,Medium,Resolved,2024-10-05,2024-10-12,161.0,Chat,4.0,AGT009
TKT003865,CUST02148,KYC Update,Low,Resolved,2022-07-09,2022-07-16,165.0,Chat,3.0,AGT049
TKT003866,CUST02921,Net Banking Issue,Medium,Resolved,2020-08-06,2020-08-11,124.0,Phone,4.0,AGT013
TKT003867,CUST01903,Transaction Dispute,Medium,Resolved,2024-06-02,2024-06-04,50.0,Phone,3.0,AGT037
TKT003868,CUST00990,Transaction Dispute,Low,Resolved,2023-11-02,2023-11-04,52.0,App,1.0,AGT040
TKT003869,CUST01180,KYC Update,Low,In Progress,2023-08-03,,,Chat,,AGT044
TKT003870,CUST01655,General Query,Low,Resolved,2020-02-22,2020-02-24,37.0,App,3.0,AGT038
TKT003871,CUST00776,General Query,High,Resolved,2020-07-25,2020-07-26,42.0,Email,5.0,AGT006
TKT003872,CUST00826,Account Opening,High,Resolved,2021-06-27,2021-07-04,157.0,Chat,5.0,AGT044
TKT003873,CUST00048,Card Issue,Medium,Resolved,2021-04-05,2021-04-06,23.0,Email,3.0,AGT017
TKT003874,CUST02178,Transaction Dispute,Medium,Resolved,2022-01-19,2022-01-23,88.0,Phone,2.0,AGT007
TKT003875,CUST01034,Account Opening,Medium,Resolved,2023-02-21,2023-02-22,20.0,Phone,5.0,AGT023
TKT003876,CUST00498,Card Issue,High,Resolved,2023-05-12,2023-05-19,164.0,Branch,4.0,AGT005
TKT003877,CUST02135,Fraud Report,Critical,Open,2022-05-18,,,App,,AGT027
TKT003878,CUST01621,Card Issue,Critical,Resolved,2020-05-31,2020-06-02,47.0,Phone,4.0,AGT009
TKT003879,CUST01416,Fraud Report,Critical,Resolved,2021-07-23,2021-07-29,141.0,Chat,1.0,AGT035
TKT003880,CUST01703,ATM Issue,Medium,Resolved,2023-09-12,2023-09-14,61.0,Phone,3.0,AGT015
TKT003881,CUST01215,KYC Update,Medium,Resolved,2023-03-16,2023-03-18,60.0,Branch,1.0,AGT046
TKT003882,CUST00471,Card Issue,High,Resolved,2023-08-04,2023-08-06,37.0,Email,2.0,AGT011
TKT003883,CUST02166,KYC Update,High,Resolved,2024-07-09,2024-07-10,15.0,Phone,5.0,AGT021
TKT003884,CUST00889,Loan Query,Low,Resolved,2021-09-24,2021-09-28,105.0,Email,3.0,AGT026
TKT003885,CUST00345,Fraud Report,Critical,Resolved,2021-05-22,2021-05-22,14.0,Email,1.0,AGT002
TKT003886,CUST01146,Account Opening,Low,Resolved,2022-02-09,2022-02-11,44.0,Branch,4.0,AGT031
TKT003887,CUST00596,Transaction Dispute,Critical,Resolved,2023-12-10,2023-12-15,124.0,Phone,5.0,AGT007
TKT003888,CUST02167,Card Issue,Critical,Resolved,2022-12-17,2022-12-23,126.0,Phone,3.0,AGT034
TKT003889,CUST02147,ATM Issue,Medium,Resolved,2021-12-24,2021-12-25,15.0,Email,5.0,AGT043
TKT003890,CUST02241,Card Issue,High,In Progress,2021-06-01,,,Phone,,AGT027
TKT003891,CUST02423,General Query,Critical,Resolved,2023-09-10,2023-09-15,109.0,Phone,2.0,AGT007
TKT003892,CUST01720,Fraud Report,Critical,Resolved,2024-06-28,2024-07-05,160.0,Chat,3.0,AGT001
TKT003893,CUST00646,Account Opening,Medium,Resolved,2022-06-03,2022-06-10,168.0,App,5.0,AGT039
TKT003894,CUST01131,Interest Query,Medium,Resolved,2024-03-28,2024-04-01,85.0,Chat,3.0,AGT047
TKT003895,CUST01985,General Query,Medium,Resolved,2022-11-04,2022-11-06,53.0,Chat,3.0,AGT048
TKT003896,CUST02373,Account Opening,High,In Progress,2021-11-16,,,Chat,,AGT048
TKT003897,CUST01206,KYC Update,Low,Resolved,2023-01-20,2023-01-23,77.0,Chat,5.0,AGT023
TKT003898,CUST01080,Account Opening,Medium,Resolved,2024-05-01,2024-05-04,59.0,Chat,5.0,AGT036
TKT003899,CUST00756,Card Issue,Medium,Resolved,2020-11-02,2020-11-08,133.0,Phone,4.0,AGT011
TKT003900,CUST01618,Net Banking Issue,Low,Resolved,2021-12-31,2022-01-03,83.0,Phone,2.0,AGT017
TKT003901,CUST01706,ATM Issue,Medium,Resolved,2023-07-02,2023-07-07,119.0,Branch,5.0,AGT016
TKT003902,CUST02958,ATM Issue,Low,Resolved,2024-09-04,2024-09-08,92.0,Chat,1.0,AGT031
TKT003903,CUST00343,Account Opening,High,Resolved,2020-01-31,2020-02-07,159.0,Email,5.0,AGT050
TKT003904,CUST01521,Card Issue,Low,Resolved,2022-12-02,2022-12-05,85.0,Phone,1.0,AGT026
TKT003905,CUST02524,Net Banking Issue,Critical,Resolved,2020-09-27,2020-10-02,128.0,Branch,2.0,AGT030
TKT003906,CUST01854,Account Opening,Critical,Resolved,2020-09-05,2020-09-07,54.0,App,1.0,AGT019
TKT003907,CUST01079,Interest Query,Medium,Resolved,2023-01-01,2023-01-08,168.0,Email,4.0,AGT048
TKT003908,CUST01112,Card Issue,Medium,Resolved,2021-12-01,2021-12-03,34.0,Email,3.0,AGT036
TKT003909,CUST00886,Card Issue,Low,Resolved,2022-08-15,2022-08-17,50.0,Phone,4.0,AGT044
TKT003910,CUST02069,ATM Issue,Low,Resolved,2024-06-06,2024-06-06,6.0,Branch,5.0,AGT038
TKT003911,CUST02446,Card Issue,Medium,Resolved,2022-10-17,2022-10-20,74.0,Branch,4.0,AGT017
TKT003912,CUST00163,Net Banking Issue,Low,Resolved,2021-10-26,2021-10-30,92.0,Email,4.0,AGT016
TKT003913,CUST02407,Interest Query,Medium,Resolved,2022-02-03,2022-02-08,114.0,Chat,2.0,AGT020
TKT003914,CUST00088,Interest Query,Low,Resolved,2024-11-08,2024-11-10,49.0,Email,1.0,AGT006
TKT003915,CUST02194,Card Issue,Medium,Resolved,2024-02-07,2024-02-13,163.0,Email,2.0,AGT003
TKT003916,CUST01544,Net Banking Issue,Low,In Progress,2023-08-14,,,App,,AGT008
TKT003917,CUST01564,Loan Query,Medium,Resolved,2021-12-17,2021-12-23,147.0,App,2.0,AGT017
TKT003918,CUST01266,Interest Query,Medium,Resolved,2022-12-13,2022-12-18,120.0,Chat,2.0,AGT040
TKT003919,CUST01013,Transaction Dispute,Low,Resolved,2024-02-23,2024-02-25,38.0,Branch,2.0,AGT001
TKT003920,CUST01915,Account Opening,Medium,Resolved,2022-11-27,2022-12-01,83.0,Chat,4.0,AGT030
TKT003921,CUST02345,ATM Issue,Low,Resolved,2020-02-15,2020-02-20,105.0,Branch,3.0,AGT028
TKT003922,CUST02613,Fraud Report,Critical,Resolved,2023-11-08,2023-11-13,120.0,Branch,1.0,AGT028
TKT003923,CUST00313,General Query,High,In Progress,2022-01-29,,,App,,AGT010
TKT003924,CUST00616,Transaction Dispute,High,In Progress,2022-05-31,,,Chat,,AGT021
TKT003925,CUST00733,Loan Query,Medium,Resolved,2023-06-23,2023-06-29,151.0,Branch,3.0,AGT023
TKT003926,CUST02680,Net Banking Issue,Low,Resolved,2022-08-15,2022-08-18,84.0,Branch,3.0,AGT031
TKT003927,CUST00484,ATM Issue,Low,Resolved,2023-09-03,2023-09-09,139.0,Phone,3.0,AGT034
TKT003928,CUST02056,KYC Update,Low,Resolved,2023-04-06,2023-04-09,80.0,Email,1.0,AGT050
TKT003929,CUST00802,Net Banking Issue,Medium,Resolved,2022-03-08,2022-03-11,69.0,Chat,5.0,AGT026
TKT003930,CUST00639,Net Banking Issue,Critical,In Progress,2023-01-18,,,Email,,AGT033
TKT003931,CUST02080,Transaction Dispute,High,Resolved,2021-09-06,2021-09-11,104.0,Chat,1.0,AGT040
TKT003932,CUST01934,Account Opening,Low,Resolved,2021-07-24,2021-07-25,28.0,Phone,5.0,AGT009
TKT003933,CUST01611,Transaction Dispute,High,Resolved,2024-11-12,2024-11-14,56.0,Branch,1.0,AGT011
TKT003934,CUST02738,Card Issue,Medium,Open,2021-08-21,,,Chat,,AGT012
TKT003935,CUST00248,KYC Update,Medium,Resolved,2021-07-01,2021-07-08,168.0,Branch,5.0,AGT021
TKT003936,CUST00194,Transaction Dispute,Medium,Resolved,2020-01-18,2020-01-18,3.0,Email,2.0,AGT032
TKT003937,CUST02560,Account Opening,High,Resolved,2023-05-04,2023-05-06,61.0,App,4.0,AGT032
TKT003938,CUST00227,Fraud Report,Critical,Resolved,2024-01-26,2024-02-01,148.0,Chat,4.0,AGT014
TKT003939,CUST01416,Fraud Report,Critical,In Progress,2021-11-27,,,Phone,,AGT045
TKT003940,CUST00321,Loan Query,Medium,Resolved,2023-03-13,2023-03-18,106.0,Phone,2.0,AGT046
TKT003941,CUST01086,Account Opening,Medium,Resolved,2022-07-21,2022-07-24,69.0,Phone,4.0,AGT004
TKT003942,CUST02946,Fraud Report,Critical,Resolved,2024-08-07,2024-08-11,103.0,App,3.0,AGT044
TKT003943,CUST00902,Fraud Report,Critical,Resolved,2023-01-14,2023-01-20,138.0,Chat,4.0,AGT047
TKT003944,CUST02465,Account Opening,High,Resolved,2023-09-17,2023-09-23,148.0,Chat,5.0,AGT043
TKT003945,CUST00953,ATM Issue,Low,Resolved,2021-05-14,2021-05-21,167.0,Email,5.0,AGT016
TKT003946,CUST00592,Account Opening,Low,Resolved,2022-08-31,2022-09-05,124.0,Chat,2.0,AGT036
TKT003947,CUST01191,Interest Query,Medium,Resolved,2020-03-27,2020-03-29,52.0,App,3.0,AGT007
TKT003948,CUST02612,Transaction Dispute,Medium,Resolved,2020-10-27,2020-11-01,112.0,Email,2.0,AGT005
TKT003949,CUST00078,Card Issue,Medium,Resolved,2023-01-31,2023-02-04,106.0,App,5.0,AGT008
TKT003950,CUST00341,Net Banking Issue,Low,Resolved,2023-01-17,2023-01-21,97.0,Phone,5.0,AGT050
TKT003951,CUST01022,Interest Query,Low,In Progress,2024-06-12,,,Chat,,AGT001
TKT003952,CUST01178,Fraud Report,Critical,Resolved,2021-02-24,2021-02-26,44.0,Email,1.0,AGT016
TKT003953,CUST00143,Account Opening,Medium,Resolved,2022-08-08,2022-08-11,76.0,App,2.0,AGT035
TKT003954,CUST01636,Loan Query,Low,Resolved,2020-10-26,2020-10-30,97.0,Branch,1.0,AGT008
TKT003955,CUST02094,Card Issue,Medium,Resolved,2024-05-22,2024-05-24,47.0,Branch,1.0,AGT034
TKT003956,CUST00107,Card Issue,Low,Resolved,2024-06-15,2024-06-17,46.0,App,4.0,AGT036
TKT003957,CUST02202,Transaction Dispute,High,Resolved,2022-11-27,2022-12-02,116.0,App,3.0,AGT021
TKT003958,CUST01039,Transaction Dispute,Critical,Resolved,2021-02-27,2021-02-28,17.0,Branch,3.0,AGT018
TKT003959,CUST02966,ATM Issue,Critical,Resolved,2021-07-30,2021-07-30,13.0,Branch,4.0,AGT048
TKT003960,CUST01144,Net Banking Issue,Medium,Open,2022-07-16,,,App,,AGT037
TKT003961,CUST01836,Fraud Report,Critical,Resolved,2021-08-18,2021-08-24,166.0,Branch,4.0,AGT019
TKT003962,CUST00275,KYC Update,Medium,Resolved,2022-01-16,2022-01-20,94.0,App,3.0,AGT011
TKT003963,CUST02206,Fraud Report,Critical,Open,2021-04-25,,,Email,,AGT008
TKT003964,CUST01252,General Query,Medium,Resolved,2024-01-28,2024-01-31,73.0,Phone,2.0,AGT041
TKT003965,CUST00002,ATM Issue,Medium,Resolved,2022-04-12,2022-04-14,37.0,Branch,4.0,AGT002
TKT003966,CUST01377,Card Issue,Low,Resolved,2023-06-20,2023-06-21,30.0,Email,3.0,AGT005
TKT003967,CUST02899,Transaction Dispute,Medium,Resolved,2021-03-21,2021-03-22,21.0,Chat,5.0,AGT006
TKT003968,CUST01784,Account Opening,Medium,In Progress,2023-06-04,,,Branch,,AGT041
TKT003969,CUST02239,Fraud Report,Critical,Open,2020-01-13,,,Branch,,AGT022
TKT003970,CUST01919,Net Banking Issue,Low,Resolved,2024-02-15,2024-02-15,15.0,Chat,2.0,AGT016
TKT003971,CUST00275,Loan Query,Critical,Resolved,2020-04-27,2020-05-03,148.0,Chat,1.0,AGT031
TKT003972,CUST00204,Fraud Report,Critical,In Progress,2021-02-16,,,Email,,AGT047
TKT003973,CUST02463,Loan Query,Low,Resolved,2023-08-26,2023-08-29,76.0,Branch,5.0,AGT042
TKT003974,CUST02050,Loan Query,Low,Resolved,2020-06-20,2020-06-26,154.0,Phone,1.0,AGT017
TKT003975,CUST02739,Loan Query,Medium,Resolved,2022-11-19,2022-11-23,92.0,Chat,2.0,AGT041
TKT003976,CUST01438,General Query,Critical,Resolved,2020-06-20,2020-06-21,3.0,App,3.0,AGT045
TKT003977,CUST00375,Fraud Report,Critical,Resolved,2024-04-17,2024-04-24,161.0,Email,4.0,AGT030
TKT003978,CUST02776,Transaction Dispute,High,Resolved,2021-01-09,2021-01-11,48.0,Chat,2.0,AGT045
TKT003979,CUST02253,Loan Query,Medium,Resolved,2020-07-05,2020-07-10,131.0,Chat,2.0,AGT048
TKT003980,CUST01854,Card Issue,Low,Open,2020-01-27,,,Branch,,AGT008
TKT003981,CUST01759,Interest Query,High,Resolved,2023-06-21,2023-06-23,36.0,App,2.0,AGT045
TKT003982,CUST00302,Card Issue,Medium,Resolved,2022-03-07,2022-03-09,56.0,Email,2.0,AGT012
TKT003983,CUST00950,Fraud Report,Critical,Resolved,2023-08-16,2023-08-20,95.0,Phone,2.0,AGT014
TKT003984,CUST02488,Interest Query,High,Resolved,2024-02-27,2024-02-29,62.0,Chat,3.0,AGT040
TKT003985,CUST00887,KYC Update,Medium,Resolved,2024-03-04,2024-03-08,96.0,Phone,5.0,AGT006
TKT003986,CUST02511,Card Issue,High,Resolved,2024-11-07,2024-11-14,162.0,Phone,3.0,AGT035
TKT003987,CUST00103,Net Banking Issue,High,Open,2022-10-18,,,App,,AGT038
TKT003988,CUST00231,Net Banking Issue,Low,Resolved,2021-01-30,2021-02-06,167.0,App,1.0,AGT017
TKT003989,CUST01663,Loan Query,Low,Resolved,2020-10-31,2020-11-07,167.0,Email,2.0,AGT038
TKT003990,CUST01486,Loan Query,Medium,In Progress,2020-07-06,,,Branch,,AGT011
TKT003991,CUST01709,Fraud Report,Critical,Resolved,2021-09-21,2021-09-22,22.0,Chat,4.0,AGT035
TKT003992,CUST01719,ATM Issue,Low,Resolved,2020-02-27,2020-03-02,82.0,App,1.0,AGT036
TKT003993,CUST01281,Interest Query,Low,In Progress,2024-02-29,,,Branch,,AGT031
TKT003994,CUST00246,Transaction Dispute,Critical,Resolved,2022-06-06,2022-06-12,138.0,Branch,4.0,AGT019
TKT003995,CUST01813,Fraud Report,Critical,Resolved,2024-02-12,2024-02-13,13.0,Phone,5.0,AGT010
TKT003996,CUST00556,Fraud Report,Critical,Resolved,2022-02-09,2022-02-12,88.0,App,4.0,AGT018
TKT003997,CUST00485,Account Opening,High,Resolved,2020-09-22,2020-09-28,145.0,Branch,2.0,AGT023
TKT003998,CUST01945,ATM Issue,Low,Resolved,2023-12-01,2023-12-01,1.0,Chat,1.0,AGT001
TKT003999,CUST00580,Interest Query,Medium,Resolved,2023-07-03,2023-07-03,3.0,Branch,5.0,AGT027
TKT004000,CUST01903,Card Issue,Medium,Resolved,2023-08-01,2023-08-06,123.0,App,2.0,AGT030
TKT004001,CUST00047,Card Issue,High,Resolved,2020-04-09,2020-04-14,119.0,Chat,2.0,AGT048
TKT004002,CUST01282,Transaction Dispute,Critical,Open,2024-05-25,,,Email,,AGT046
TKT004003,CUST01312,General Query,Critical,Resolved,2024-10-22,2024-10-25,78.0,Phone,1.0,AGT031
TKT004004,CUST00768,Interest Query,Medium,Resolved,2023-09-30,2023-10-05,119.0,Email,5.0,AGT011
TKT004005,CUST01425,Fraud Report,Critical,In Progress,2023-03-20,,,Branch,,AGT036
TKT004006,CUST02154,Transaction Dispute,Low,Open,2022-01-20,,,Phone,,AGT050
TKT004007,CUST02799,General Query,Low,Resolved,2022-08-20,2022-08-27,159.0,Email,2.0,AGT022
TKT004008,CUST01934,Fraud Report,Critical,Resolved,2021-06-07,2021-06-11,79.0,App,3.0,AGT050
TKT004009,CUST02945,Card Issue,Low,Open,2024-02-11,,,Chat,,AGT033
TKT004010,CUST02177,General Query,Low,Resolved,2023-07-27,2023-07-30,85.0,Phone,3.0,AGT026
TKT004011,CUST02628,Transaction Dispute,Low,Resolved,2022-06-06,2022-06-09,82.0,App,1.0,AGT030
TKT004012,CUST01594,Account Opening,High,Resolved,2021-12-02,2021-12-05,80.0,App,1.0,AGT018
TKT004013,CUST02375,Fraud Report,Critical,Resolved,2021-05-10,2021-05-14,85.0,App,3.0,AGT019
TKT004014,CUST01360,Loan Query,Low,Resolved,2020-03-19,2020-03-23,106.0,App,2.0,AGT025
TKT004015,CUST00119,Net Banking Issue,Medium,Resolved,2021-05-29,2021-06-04,127.0,App,3.0,AGT013
TKT004016,CUST01564,ATM Issue,Medium,Resolved,2021-06-29,2021-07-02,87.0,Branch,5.0,AGT048
TKT004017,CUST01396,Interest Query,Low,Open,2024-12-03,,,Branch,,AGT021
TKT004018,CUST01613,Net Banking Issue,Low,Resolved,2023-01-11,2023-01-17,151.0,Email,5.0,AGT019
TKT004019,CUST01627,ATM Issue,High,Resolved,2022-08-15,2022-08-22,160.0,App,5.0,AGT022
TKT004020,CUST02335,KYC Update,Low,Resolved,2024-05-12,2024-05-17,129.0,Chat,1.0,AGT004
TKT004021,CUST01524,ATM Issue,Medium,Resolved,2023-05-26,2023-06-01,149.0,Branch,3.0,AGT015
TKT004022,CUST01022,Account Opening,Medium,Resolved,2020-07-09,2020-07-16,150.0,Phone,1.0,AGT007
TKT004023,CUST02522,Loan Query,Critical,Resolved,2022-11-01,2022-11-08,168.0,Branch,5.0,AGT045
TKT004024,CUST02441,General Query,Low,Resolved,2021-01-19,2021-01-24,103.0,Email,5.0,AGT002
TKT004025,CUST00665,General Query,Low,Resolved,2024-11-25,2024-11-27,39.0,Email,2.0,AGT044
TKT004026,CUST02806,Card Issue,Critical,Resolved,2020-05-06,2020-05-10,100.0,Branch,2.0,AGT046
TKT004027,CUST01563,Net Banking Issue,Low,Resolved,2022-06-30,2022-07-04,92.0,Phone,2.0,AGT031
TKT004028,CUST01976,Card Issue,Medium,Resolved,2023-04-14,2023-04-14,17.0,Chat,4.0,AGT007
TKT004029,CUST02274,Account Opening,Medium,Resolved,2020-10-10,2020-10-16,141.0,Email,5.0,AGT028
TKT004030,CUST02245,Net Banking Issue,Low,Resolved,2023-01-09,2023-01-11,71.0,Branch,3.0,AGT042
TKT004031,CUST02364,Fraud Report,Critical,In Progress,2024-12-04,,,Chat,,AGT024
TKT004032,CUST02060,Fraud Report,Critical,Resolved,2021-03-10,2021-03-11,31.0,Chat,4.0,AGT005
TKT004033,CUST01637,Loan Query,Medium,Open,2023-10-09,,,Phone,,AGT028
TKT004034,CUST01377,General Query,Low,Open,2022-04-27,,,Branch,,AGT014
TKT004035,CUST02827,Fraud Report,Critical,In Progress,2023-05-30,,,Phone,,AGT019
TKT004036,CUST00537,Fraud Report,Critical,In Progress,2024-04-23,,,Email,,AGT013
TKT004037,CUST01688,Card Issue,Low,Resolved,2024-07-29,2024-07-30,35.0,Chat,5.0,AGT034
TKT004038,CUST01048,Card Issue,Medium,Resolved,2021-11-03,2021-11-07,95.0,Email,5.0,AGT038
TKT004039,CUST01914,Loan Query,Low,Resolved,2024-12-07,2024-12-14,159.0,Chat,1.0,AGT011
TKT004040,CUST01169,General Query,High,Open,2024-01-22,,,Phone,,AGT003
TKT004041,CUST00236,Fraud Report,Critical,In Progress,2023-10-25,,,Chat,,AGT030
TKT004042,CUST02542,Loan Query,Low,In Progress,2021-06-03,,,Chat,,AGT021
TKT004043,CUST01771,Interest Query,Medium,Resolved,2022-07-02,2022-07-04,40.0,Branch,3.0,AGT010
TKT004044,CUST00284,Transaction Dispute,Low,Resolved,2024-12-05,2024-12-06,31.0,Email,1.0,AGT032
TKT004045,CUST00486,Net Banking Issue,Medium,Open,2023-06-16,,,Branch,,AGT003
TKT004046,CUST00628,General Query,Medium,Resolved,2020-06-12,2020-06-14,42.0,App,3.0,AGT003
TKT004047,CUST00350,Fraud Report,Critical,Resolved,2023-02-06,2023-02-08,69.0,Email,4.0,AGT005
TKT004048,CUST02029,Net Banking Issue,High,Resolved,2023-04-30,2023-05-01,7.0,Branch,3.0,AGT028
TKT004049,CUST00442,Account Opening,Low,Resolved,2020-03-27,2020-04-02,139.0,App,5.0,AGT009
TKT004050,CUST00378,Interest Query,Low,Open,2022-04-27,,,Email,,AGT009
TKT004051,CUST00418,Net Banking Issue,Medium,Resolved,2020-10-15,2020-10-16,27.0,Phone,5.0,AGT046
