account_id,customer_id,account_type,account_status,open_date,branch_id,current_balance,min_balance,interest_rate,nomination_set,overdraft_limit
ACC003961,CUST02807,Savings,Active,2023-12-22,BR039,427774.02,1000,2.66,1,0.0
ACC003962,CUST02808,Fixed Deposit,Active,2019-03-25,BR046,5377223.33,0,5.92,0,0.0
ACC003963,CUST02808,Savings,Active,2017-09-30,BR046,184904.27,1000,7.04,1,0.0
ACC003964,CUST02809,Savings,Active,2020-03-17,BR025,66358.89,1000,3.86,1,0.0
ACC003965,CUST02809,Current,Active,2022-03-21,BR025,3926133.3,10000,5.67,1,37627.0
ACC003966,CUST02810,Savings,Active,2023-07-12,BR028,15199.0,1000,7.38,1,0.0
ACC003967,CUST02811,Salary,Active,2023-01-18,BR040,58065.82,0,6.98,1,0.0
ACC003968,CUST02811,Fixed Deposit,Active,2021-12-18,BR040,4801951.52,0,5.12,0,0.0
ACC003969,CUST02812,Savings,Active,2020-01-03,BR008,271541.42,1000,3.96,1,0.0
ACC003970,CUST02812,Current,Dormant,2022-03-12,BR008,3153551.55,10000,4.52,1,28718.0
ACC003971,CUST02813,NRI,Active,2023-06-10,BR038,15688558.64,0,3.23,1,0.0
ACC003972,CUST02813,Current,Active,2023-11-16,BR038,3705681.62,10000,2.66,1,6324.0
ACC003973,CUST02813,Savings,Active,2022-11-02,BR038,497810.36,1000,5.96,0,0.0
ACC003974,CUST02814,Fixed Deposit,Active,2023-03-04,BR033,190713.58,0,3.34,1,0.0
ACC003975,CUST02815,Salary,Active,2023-09-11,BR011,299097.7,0,7.16,1,0.0
ACC003976,CUST02815,Current,Active,2023-10-18,BR011,3842243.18,10000,2.98,1,3120.0
ACC003977,CUST02816,Current,Dormant,2022-09-06,BR048,4882527.52,10000,3.83,1,6634.0
ACC003978,CUST02817,Savings,Active,2023-01-14,BR023,11717.67,1000,6.29,1,0.0
ACC003979,CUST02817,Fixed Deposit,Dormant,2022-06-14,BR023,4216874.08,0,6.26,1,0.0
ACC003980,CUST02818,Savings,Dormant,2023-07-25,BR050,27013.24,1000,5.01,1,0.0
ACC003981,CUST02818,Current,Active,2017-08-26,BR050,4755227.58,10000,3.67,0,28074.0
ACC003982,CUST02819,Fixed Deposit,Active,2020-04-09,BR042,1557647.89,0,4.62,0,0.0
ACC003983,CUST02819,Savings,Active,2022-10-25,BR042,113622.24,1000,6.95,1,0.0
ACC003984,CUST02820,Savings,Active,2021-08-03,BR001,45573.87,1000,2.68,1,0.0
ACC003985,CUST02820,Fixed Deposit,Active,2022-09-12,BR001,7600692.82,0,6.06,1,0.0
ACC003986,CUST02820,Current,Active,2023-03-08,BR001,4483691.35,10000,5.42,0,7149.0
ACC003987,CUST02821,Current,Active,2022-09-30,BR048,1607475.46,10000,4.92,1,23517.0
ACC003988,CUST02822,Savings,Active,2021-06-04,BR047,429186.14,1000,6.5,1,0.0
ACC003989,CUST02822,Current,Active,2019-12-16,BR047,3861167.71,10000,5.76,1,12981.0
ACC003990,CUST02823,Savings,Active,2021-03-18,BR035,277414.45,1000,6.02,1,0.0
ACC003991,CUST02824,Savings,Active,2017-06-23,BR028,421709.72,1000,7.34,1,0.0
ACC003992,CUST02825,Savings,Active,2019-05-08,BR004,321282.97,1000,3.08,1,0.0
ACC003993,CUST02826,Current,Active,2022-09-07,BR008,48153.08,10000,7.27,0,24982.0
ACC003994,CUST02826,Savings,Dormant,2022-11-12,BR008,2652.16,1000,4.39,1,0.0
ACC003995,CUST02826,Salary,Dormant,2023-07-07,BR008,290819.95,0,6.02,1,0.0
ACC003996,CUST02827,Fixed Deposit,Active,2022-09-05,BR013,961071.1,0,6.08,1,0.0
ACC003997,CUST02827,Current,Active,2022-03-29,BR013,972956.44,10000,4.42,1,17831.0
ACC003998,CUST02828,Current,Active,2023-03-29,BR038,2403108.83,10000,2.78,1,23194.0
ACC003999,CUST02828,Fixed Deposit,Active,2021-09-18,BR038,3878576.96,0,4.2,1,0.0
ACC004000,CUST02829,Salary,Active,2023-11-19,BR047,119222.33,0,7.22,1,0.0
ACC004001,CUST02829,Current,Active,2022-07-12,BR047,660857.04,10000,6.57,1,7778.0
ACC004002,CUST02830,Salary,Active,2022-10-24,BR011,238170.4,0,4.77,1,0.0
ACC004003,CUST02830,Current,Active,2021-12-15,BR011,3984436.03,10000,6.58,0,29469.0
ACC004004,CUST02831,NRI,Active,2019-10-17,BR042,18949714.64,0,6.21,1,0.0
ACC004005,CUST02832,Salary,Active,2020-03-31,BR001,194815.66,0,5.45,1,0.0
ACC004006,CUST02833,Current,Active,2023-12-06,BR008,3865266.29,10000,3.86,1,24764.0
ACC004007,CUST02834,Savings,Active,2016-07-14,BR034,97469.66,1000,2.62,1,0.0
ACC004008,CUST02835,NRI,Active,2023-01-24,BR043,6454878.62,0,7.09,0,0.0
ACC004009,CUST02835,Savings,Active,2023-08-20,BR043,311205.86,1000,3.13,1,0.0
ACC004010,CUST02836,Fixed Deposit,Active,2022-09-26,BR036,956774.66,0,4.46,1,0.0
ACC004011,CUST02836,Savings,Active,2022-12-22,BR036,264427.4,1000,3.04,1,0.0
ACC004012,CUST02836,Current,Active,2022-07-17,BR036,63843.81,10000,6.54,1,11364.0
ACC004013,CUST02837,Salary,Active,2021-08-28,BR033,77017.52,0,3.53,0,0.0
ACC004014,CUST02838,Current,Active,2023-12-17,BR012,280054.71,10000,7.26,0,37064.0
ACC004015,CUST02838,Savings,Active,2022-01-26,BR012,370281.08,1000,6.57,1,0.0
ACC004016,CUST02839,Savings,Active,2020-07-05,BR008,275087.87,1000,2.74,1,0.0
ACC004017,CUST02840,Fixed Deposit,Active,2022-09-03,BR011,514752.9,0,2.82,1,0.0
ACC004018,CUST02841,Savings,Dormant,2023-07-19,BR023,304076.72,1000,6.56,0,0.0
ACC004019,CUST02842,Savings,Active,2023-10-10,BR023,411535.39,1000,5.31,1,0.0
ACC004020,CUST02843,Salary,Active,2022-07-22,BR049,39878.61,0,3.68,0,0.0
ACC004021,CUST02843,Fixed Deposit,Dormant,2022-08-17,BR049,8085575.66,0,4.61,0,0.0
ACC004022,CUST02844,Fixed Deposit,Active,2022-12-31,BR023,7192415.83,0,7.39,1,0.0
ACC004023,CUST02845,Current,Active,2023-02-03,BR048,2183829.3,10000,4.54,1,2574.0
ACC004024,CUST02845,Savings,Active,2022-05-08,BR048,131372.37,1000,3.5,1,0.0
ACC004025,CUST02846,Salary,Active,2022-11-30,BR049,85178.68,0,5.95,0,0.0
ACC004026,CUST02847,Salary,Active,2023-12-24,BR042,13637.95,0,2.7,1,0.0
ACC004027,CUST02848,NRI,Active,2023-12-21,BR008,16584020.13,0,6.98,1,0.0
ACC004028,CUST02849,Savings,Active,2021-10-24,BR033,232354.53,1000,5.25,0,0.0
ACC004029,CUST02850,Savings,Active,2023-05-27,BR016,336891.7,1000,4.18,1,0.0
ACC004030,CUST02851,Current,Active,2019-08-07,BR024,3388922.88,10000,3.03,1,12323.0
ACC004031,CUST02852,Fixed Deposit,Active,2023-10-02,BR050,9633724.55,0,4.61,1,0.0
ACC004032,CUST02853,Savings,Active,2020-09-09,BR033,453640.12,1000,3.8,1,0.0
ACC004033,CUST02853,Current,Active,2019-10-28,BR033,367679.75,10000,7.4,0,18890.0
ACC004034,CUST02854,NRI,Active,2021-07-09,BR024,6187555.84,0,4.37,1,0.0
ACC004035,CUST02854,Fixed Deposit,Active,2020-07-13,BR024,5269948.41,0,7.13,1,0.0
ACC004036,CUST02855,Current,Active,2022-06-07,BR028,590636.41,10000,2.57,1,32935.0
ACC004037,CUST02856,Savings,Dormant,2022-06-18,BR011,6740.28,1000,5.11,0,0.0
ACC004038,CUST02856,Current,Active,2021-07-07,BR011,124216.52,10000,3.94,1,40095.0
ACC004039,CUST02857,Current,Active,2023-12-31,BR026,1445750.75,10000,6.07,1,38119.0
ACC004040,CUST02858,Current,Active,2021-11-03,BR004,2203756.19,10000,4.51,0,21613.0
ACC004041,CUST02859,Savings,Dormant,2018-10-02,BR008,318026.19,1000,5.4,1,0.0
ACC004042,CUST02860,Savings,Active,2021-04-04,BR027,111154.99,1000,5.58,0,0.0
ACC004043,CUST02860,Current,Active,2023-01-18,BR027,1382095.94,10000,7.25,1,14872.0
ACC004044,CUST02860,Salary,Active,2023-12-16,BR027,139664.67,0,4.19,1,0.0
ACC004045,CUST02861,Salary,Active,2021-06-15,BR019,65946.87,0,7.22,1,0.0
ACC004046,CUST02861,Fixed Deposit,Closed,2021-07-29,BR019,7476057.35,0,4.85,1,0.0
ACC004047,CUST02862,Salary,Active,2021-01-29,BR015,282778.65,0,2.98,0,0.0
ACC004048,CUST02862,Savings,Active,2022-02-14,BR015,129405.72,1000,4.46,1,0.0
ACC004049,CUST02863,Savings,Closed,2023-03-04,BR037,422431.12,1000,3.26,1,0.0
ACC004050,CUST02863,Current,Active,2021-04-25,BR037,239464.64,10000,6.45,0,31348.0
ACC004051,CUST02864,Current,Active,2023-02-21,BR039,1413791.42,10000,2.66,0,6723.0
ACC004052,CUST02865,Savings,Active,2023-10-11,BR046,210336.7,1000,3.36,1,0.0
ACC004053,CUST02865,Current,Active,2023-08-30,BR046,240557.37,10000,5.23,1,21920.0
ACC004054,CUST02866,Salary,Active,2016-12-26,BR034,167168.92,0,5.02,0,0.0
ACC004055,CUST02866,Savings,Dormant,2021-07-27,BR034,178554.92,1000,6.24,1,0.0
ACC004056,CUST02867,Savings,Active,2022-06-14,BR049,263330.89,1000,5.3,1,0.0
ACC004057,CUST02868,Savings,Active,2019-12-15,BR020,397902.77,1000,3.67,1,0.0
ACC004058,CUST02869,Salary,Active,2022-10-19,BR018,123558.74,0,3.48,0,0.0
ACC004059,CUST02870,Savings,Active,2023-07-26,BR039,143492.42,1000,4.06,1,0.0
ACC004060,CUST02871,Savings,Active,2020-12-09,BR043,470106.12,1000,5.48,1,0.0
ACC004061,CUST02871,Fixed Deposit,Active,2023-10-19,BR043,5422290.69,0,3.14,1,0.0
ACC004062,CUST02872,Savings,Active,2017-08-22,BR020,362287.62,1000,3.85,0,0.0
ACC004063,CUST02873,Savings,Active,2022-08-21,BR018,294965.4,1000,4.76,1,0.0
ACC004064,CUST02874,Salary,Active,2019-06-14,BR037,250469.66,0,7.3,1,0.0
ACC004065,CUST02875,Savings,Active,2022-09-23,BR032,98133.8,1000,5.32,0,0.0
ACC004066,CUST02876,Savings,Active,2020-08-07,BR021,445004.23,1000,4.1,1,0.0
ACC004067,CUST02876,Current,Active,2023-10-11,BR021,1437142.63,10000,3.91,1,189.0
ACC004068,CUST02876,NRI,Active,2023-08-26,BR021,11853803.88,0,4.17,1,0.0
ACC004069,CUST02877,Salary,Dormant,2023-01-19,BR043,216372.96,0,7.36,1,0.0
ACC004070,CUST02878,Fixed Deposit,Active,2021-01-12,BR026,4959485.08,0,7.18,1,0.0
ACC004071,CUST02879,Fixed Deposit,Active,2023-11-20,BR003,8526054.23,0,5.1,1,0.0
ACC004072,CUST02879,Salary,Dormant,2023-06-05,BR003,222114.43,0,7.24,1,0.0
ACC004073,CUST02880,Current,Closed,2022-11-23,BR044,2886468.37,10000,7.23,1,26017.0
ACC004074,CUST02880,Fixed Deposit,Active,2017-08-12,BR044,9056029.98,0,6.9,1,0.0
ACC004075,CUST02881,Savings,Active,2023-04-02,BR043,167815.92,1000,6.08,1,0.0
ACC004076,CUST02882,Savings,Dormant,2020-08-04,BR006,437541.54,1000,4.56,0,0.0
ACC004077,CUST02883,Fixed Deposit,Dormant,2020-05-12,BR032,9359775.73,0,4.14,1,0.0
ACC004078,CUST02883,Current,Active,2021-09-24,BR032,3685575.78,10000,6.65,1,43634.0
ACC004079,CUST02884,Fixed Deposit,Active,2022-02-17,BR040,8307800.3,0,4.16,1,0.0
ACC004080,CUST02884,Savings,Closed,2015-12-23,BR040,64676.49,1000,6.18,1,0.0
ACC004081,CUST02885,Savings,Active,2023-01-22,BR038,432929.7,1000,3.98,1,0.0
ACC004082,CUST02885,Fixed Deposit,Active,2018-08-19,BR038,6778162.34,0,2.8,1,0.0
ACC004083,CUST02886,Current,Active,2023-08-31,BR008,3303413.3,10000,5.18,0,41343.0
ACC004084,CUST02886,Fixed Deposit,Active,2023-12-29,BR008,5739025.81,0,4.6,1,0.0
ACC004085,CUST02887,Fixed Deposit,Active,2019-08-05,BR008,6292108.02,0,7.2,1,0.0
ACC004086,CUST02888,Current,Active,2018-05-14,BR008,4123734.99,10000,5.35,1,46539.0
ACC004087,CUST02889,Savings,Active,2023-07-07,BR027,92762.11,1000,5.76,1,0.0
ACC004088,CUST02890,NRI,Active,2020-12-31,BR027,4812504.12,0,6.79,1,0.0
ACC004089,CUST02891,Savings,Active,2020-03-21,BR048,269178.18,1000,5.94,1,0.0
ACC004090,CUST02891,NRI,Active,2021-10-14,BR048,16437227.54,0,6.75,1,0.0
ACC004091,CUST02892,Current,Closed,2021-03-26,BR036,884559.55,10000,6.3,1,35380.0
ACC004092,CUST02893,Salary,Active,2020-08-12,BR030,83872.64,0,5.46,1,0.0
ACC004093,CUST02894,Fixed Deposit,Active,2019-10-18,BR002,5142131.42,0,6.55,1,0.0
ACC004094,CUST02895,Savings,Active,2019-01-03,BR029,1907.04,1000,4.41,0,0.0
ACC004095,CUST02896,Savings,Active,2017-12-05,BR022,255122.49,1000,3.94,1,0.0
ACC004096,CUST02897,Savings,Active,2023-06-30,BR021,288980.3,1000,2.63,1,0.0
ACC004097,CUST02897,Current,Closed,2023-07-09,BR021,798793.22,10000,6.56,1,28883.0
ACC004098,CUST02898,Fixed Deposit,Dormant,2023-10-10,BR027,3181213.25,0,5.04,1,0.0
ACC004099,CUST02898,NRI,Active,2023-09-23,BR027,4745740.36,0,3.19,1,0.0
ACC004100,CUST02899,Fixed Deposit,Active,2020-03-15,BR035,3956006.36,0,5.95,1,0.0
ACC004101,CUST02899,Salary,Active,2022-05-15,BR035,70980.98,0,2.96,1,0.0
ACC004102,CUST02900,Current,Active,2023-10-05,BR048,3954336.21,10000,6.78,1,4440.0
ACC004103,CUST02901,Salary,Active,2023-04-08,BR014,192601.52,0,6.06,1,0.0
ACC004104,CUST02902,Salary,Active,2021-12-02,BR039,258191.53,0,5.53,1,0.0
ACC004105,CUST02903,Savings,Active,2016-08-10,BR004,332619.26,1000,5.78,0,0.0
ACC004106,CUST02904,Savings,Active,2023-08-24,BR014,401125.24,1000,3.07,1,0.0
ACC004107,CUST02904,Salary,Active,2023-07-12,BR014,28114.61,0,7.22,1,0.0
ACC004108,CUST02905,Savings,Active,2023-03-18,BR023,261387.19,1000,4.53,1,0.0
ACC004109,CUST02905,Salary,Active,2019-09-08,BR023,196057.01,0,2.63,1,0.0
ACC004110,CUST02906,Salary,Active,2023-03-07,BR037,132853.83,0,5.74,1,0.0
ACC004111,CUST02907,Current,Active,2018-04-20,BR038,1872519.47,10000,6.01,1,49937.0
ACC004112,CUST02907,Savings,Active,2020-03-03,BR038,206597.19,1000,5.59,1,0.0
ACC004113,CUST02907,Fixed Deposit,Active,2020-12-20,BR038,9463928.84,0,7.4,1,0.0
ACC004114,CUST02908,Fixed Deposit,Active,2021-05-22,BR002,8048831.15,0,2.98,1,0.0
ACC004115,CUST02908,NRI,Active,2022-07-30,BR002,2698948.75,0,3.74,1,0.0
ACC004116,CUST02909,Current,Active,2022-03-16,BR005,4031078.48,10000,3.49,1,21267.0
ACC004117,CUST02910,Current,Active,2020-07-14,BR030,4200960.9,10000,5.37,0,41270.0
ACC004118,CUST02911,NRI,Active,2022-05-29,BR007,16402741.7,0,6.01,1,0.0
ACC004119,CUST02911,Savings,Active,2022-06-05,BR007,202276.25,1000,6.82,0,0.0
ACC004120,CUST02912,Savings,Active,2023-09-06,BR025,31306.69,1000,4.66,1,0.0
ACC004121,CUST02913,Salary,Active,2023-05-17,BR016,157916.48,0,2.59,1,0.0
ACC004122,CUST02914,Current,Active,2023-12-15,BR007,3535321.96,10000,3.92,1,1780.0
ACC004123,CUST02915,Savings,Active,2022-05-28,BR047,388141.31,1000,6.72,1,0.0
ACC004124,CUST02915,Current,Active,2021-07-02,BR047,2821336.72,10000,6.62,1,47723.0
ACC004125,CUST02916,Savings,Active,2022-08-10,BR042,409257.62,1000,5.68,1,0.0
ACC004126,CUST02917,Current,Active,2020-12-31,BR006,1054702.56,10000,6.06,0,47125.0
ACC004127,CUST02918,Salary,Active,2021-06-21,BR027,194585.98,0,4.19,1,0.0
ACC004128,CUST02919,Savings,Active,2023-10-14,BR003,171007.0,1000,4.69,1,0.0
ACC004129,CUST02919,Fixed Deposit,Active,2023-10-16,BR003,5860096.01,0,3.79,1,0.0
ACC004130,CUST02919,Salary,Active,2023-11-11,BR003,283216.54,0,6.88,0,0.0
ACC004131,CUST02920,Current,Active,2022-04-07,BR045,4335600.14,10000,6.0,1,39726.0
ACC004132,CUST02920,Fixed Deposit,Active,2019-11-09,BR045,5949917.56,0,4.33,0,0.0
ACC004133,CUST02920,Savings,Active,2021-07-01,BR045,37106.56,1000,4.76,1,0.0
ACC004134,CUST02921,Fixed Deposit,Active,2022-06-03,BR026,2974505.28,0,3.16,0,0.0
ACC004135,CUST02921,Savings,Active,2022-08-05,BR026,318177.47,1000,5.0,1,0.0
ACC004136,CUST02922,Savings,Active,2023-08-13,BR015,413063.26,1000,3.6,0,0.0
ACC004137,CUST02922,Salary,Active,2023-01-09,BR015,247955.51,0,5.34,0,0.0
ACC004138,CUST02923,Savings,Active,2023-02-26,BR024,337314.3,1000,2.84,1,0.0
ACC004139,CUST02924,Fixed Deposit,Active,2022-11-27,BR020,6719747.05,0,7.49,0,0.0
ACC004140,CUST02925,Current,Active,2023-02-26,BR032,1745221.54,10000,3.1,0,29554.0
ACC004141,CUST02925,Fixed Deposit,Closed,2023-08-17,BR032,1634407.03,0,7.31,1,0.0
ACC004142,CUST02926,Savings,Dormant,2022-07-02,BR029,195706.82,1000,4.63,1,0.0
ACC004143,CUST02926,Current,Active,2021-11-16,BR029,4104100.11,10000,3.51,1,43617.0
ACC004144,CUST02927,Savings,Active,2022-02-21,BR034,7337.41,1000,5.65,0,0.0
ACC004145,CUST02928,Salary,Active,2023-08-31,BR002,89285.8,0,7.16,0,0.0
ACC004146,CUST02928,Fixed Deposit,Dormant,2023-04-14,BR002,3435045.64,0,3.23,1,0.0
ACC004147,CUST02929,Fixed Deposit,Active,2022-11-19,BR034,8129231.87,0,4.87,1,0.0
ACC004148,CUST02929,Current,Active,2023-06-20,BR034,1971211.69,10000,6.94,0,18198.0
ACC004149,CUST02930,Salary,Active,2022-03-09,BR016,123588.92,0,3.56,1,0.0
ACC004150,CUST02930,Savings,Active,2021-11-18,BR016,58165.98,1000,2.78,1,0.0
ACC004151,CUST02931,Current,Dormant,2021-09-01,BR020,1135115.43,10000,3.42,0,32129.0
ACC004152,CUST02932,Savings,Active,2020-06-08,BR021,101225.56,1000,3.36,0,0.0
ACC004153,CUST02932,Current,Active,2021-07-24,BR021,936306.89,10000,7.5,1,14222.0
ACC004154,CUST02933,Savings,Active,2023-11-14,BR010,368695.43,1000,3.74,1,0.0
ACC004155,CUST02934,Savings,Dormant,2019-11-03,BR040,474414.09,1000,4.89,0,0.0
ACC004156,CUST02935,Savings,Active,2023-01-29,BR004,19235.8,1000,5.24,1,0.0
ACC004157,CUST02936,Savings,Active,2023-11-22,BR011,403857.69,1000,7.1,1,0.0
ACC004158,CUST02936,Fixed Deposit,Active,2023-06-02,BR011,9112114.31,0,5.89,1,0.0
ACC004159,CUST02936,Salary,Active,2022-05-16,BR011,93947.23,0,4.97,1,0.0
ACC004160,CUST02937,NRI,Active,2022-02-07,BR034,18043407.74,0,6.5,1,0.0
ACC004161,CUST02938,Fixed Deposit,Dormant,2022-10-06,BR039,6629227.59,0,3.15,0,0.0
ACC004162,CUST02938,Savings,Dormant,2022-08-21,BR039,250163.09,1000,7.34,1,0.0
ACC004163,CUST02939,Savings,Closed,2023-10-12,BR047,473966.76,1000,4.59,1,0.0
ACC004164,CUST02940,Savings,Dormant,2019-12-22,BR042,465814.34,1000,4.99,1,0.0
ACC004165,CUST02941,Salary,Active,2018-09-19,BR045,126986.71,0,4.56,0,0.0
ACC004166,CUST02942,Savings,Active,2023-10-18,BR007,346749.2,1000,7.28,1,0.0
ACC004167,CUST02943,Savings,Active,2018-10-29,BR026,79739.75,1000,6.07,1,0.0
ACC004168,CUST02944,Savings,Active,2021-10-25,BR039,407418.83,1000,4.74,1,0.0
ACC004169,CUST02945,NRI,Active,2019-12-02,BR036,8666607.41,0,7.04,1,0.0
ACC004170,CUST02946,Current,Active,2016-06-14,BR016,138712.56,10000,7.1,0,23916.0
ACC004171,CUST02947,NRI,Active,2019-10-07,BR031,4152467.94,0,2.58,0,0.0
ACC004172,CUST02947,Savings,Active,2019-09-21,BR031,374613.56,1000,6.32,0,0.0
ACC004173,CUST02948,Savings,Active,2023-02-24,BR035,324038.72,1000,2.7,0,0.0
ACC004174,CUST02949,Current,Active,2023-05-30,BR049,3387436.93,10000,5.34,1,15379.0
ACC004175,CUST02950,NRI,Active,2022-04-19,BR032,8392194.85,0,2.82,0,0.0
ACC004176,CUST02951,Current,Active,2023-11-09,BR024,4374779.05,10000,3.56,1,38198.0
ACC004177,CUST02952,Savings,Active,2021-01-18,BR019,385127.38,1000,4.44,1,0.0
ACC004178,CUST02952,Salary,Active,2019-05-11,BR019,64356.74,0,3.5,1,0.0
ACC004179,CUST02952,Current,Active,2023-05-28,BR019,4678721.56,10000,6.54,0,46670.0
ACC004180,CUST02953,Current,Dormant,2016-12-04,BR038,2579791.99,10000,4.07,1,44739.0
ACC004181,CUST02954,Salary,Active,2023-12-01,BR050,214187.44,0,5.15,0,0.0
ACC004182,CUST02954,Fixed Deposit,Active,2023-10-17,BR050,1734156.47,0,3.72,1,0.0
ACC004183,CUST02954,Current,Active,2023-12-03,BR050,3003815.81,10000,4.79,1,16916.0
ACC004184,CUST02955,Fixed Deposit,Active,2021-03-02,BR023,6878420.68,0,7.08,0,0.0
ACC004185,CUST02956,Current,Active,2021-02-27,BR044,4299131.51,10000,6.56,1,48077.0
ACC004186,CUST02956,Salary,Active,2023-05-11,BR044,100103.15,0,6.33,1,0.0
ACC004187,CUST02957,Savings,Active,2022-04-06,BR032,86046.12,1000,6.17,1,0.0
ACC004188,CUST02957,Current,Active,2020-12-20,BR032,244532.61,10000,5.08,1,9770.0
ACC004189,CUST02958,Current,Closed,2022-07-16,BR030,4396789.84,10000,3.71,0,9933.0
ACC004190,CUST02959,Fixed Deposit,Active,2021-06-09,BR005,5531596.54,0,5.36,1,0.0
ACC004191,CUST02959,Savings,Dormant,2022-11-12,BR005,364682.63,1000,6.47,1,0.0
ACC004192,CUST02960,Salary,Closed,2017-11-20,BR013,65254.98,0,4.64,1,0.0
ACC004193,CUST02961,Savings,Active,2018-04-05,BR008,62759.63,1000,6.57,1,0.0
ACC004194,CUST02962,Savings,Closed,2018-02-09,BR015,9275.47,1000,4.94,1,0.0
ACC004195,CUST02962,Fixed Deposit,Active,2018-11-23,BR015,6417338.93,0,4.4,1,0.0
ACC004196,CUST02962,Salary,Active,2017-06-06,BR015,237455.83,0,4.75,1,0.0
ACC004197,CUST02963,Savings,Active,2023-08-19,BR010,440477.58,1000,3.1,0,0.0
ACC004198,CUST02964,Current,Active,2023-12-19,BR014,287696.1,10000,6.33,1,19282.0
ACC004199,CUST02965,Savings,Active,2021-09-30,BR049,132680.22,1000,4.11,0,0.0
ACC004200,CUST02966,Savings,Active,2022-11-22,BR016,460112.52,1000,5.86,0,0.0
ACC004201,CUST02966,Current,Active,2022-04-27,BR016,1041366.74,10000,4.54,0,864.0
ACC004202,CUST02967,Savings,Active,2017-12-23,BR035,342908.19,1000,3.4,1,0.0
ACC004203,CUST02967,Fixed Deposit,Active,2020-02-22,BR035,1637397.73,0,4.71,0,0.0
ACC004204,CUST02968,Savings,Active,2016-01-14,BR002,99665.49,1000,6.12,1,0.0
ACC004205,CUST02969,Savings,Active,2023-08-15,BR009,359827.19,1000,5.14,1,0.0
ACC004206,CUST02970,Fixed Deposit,Closed,2022-12-22,BR041,3334432.86,0,3.0,1,0.0
ACC004207,CUST02971,Salary,Active,2023-06-03,BR014,70725.47,0,6.57,0,0.0
ACC004208,CUST02972,Current,Active,2022-02-10,BR024,2756560.39,10000,3.67,0,37166.0
ACC004209,CUST02972,NRI,Dormant,2021-08-25,BR024,7632727.04,0,4.91,0,0.0
ACC004210,CUST02973,Savings,Active,2019-01-12,BR022,28174.21,1000,4.94,1,0.0
ACC004211,CUST02974,Current,Active,2023-11-10,BR039,3977123.83,10000,4.66,0,11610.0
ACC004212,CUST02975,Savings,Active,2023-10-28,BR049,426321.3,1000,4.75,1,0.0
ACC004213,CUST02975,Fixed Deposit,Active,2023-06-09,BR049,7818575.12,0,5.29,1,0.0
ACC004214,CUST02976,NRI,Active,2021-10-11,BR030,5154652.67,0,5.41,1,0.0
ACC004215,CUST02977,Savings,Active,2021-09-11,BR031,343333.83,1000,6.51,1,0.0
ACC004216,CUST02978,Current,Active,2019-11-13,BR047,1169630.38,10000,5.11,0,41123.0
ACC004217,CUST02979,Savings,Active,2023-09-06,BR023,234899.43,1000,7.2,0,0.0
ACC004218,CUST02979,Current,Active,2023-08-18,BR023,3636580.46,10000,4.3,1,38131.0
ACC004219,CUST02980,Salary,Active,2020-04-27,BR047,259213.81,0,3.41,1,0.0
ACC004220,CUST02980,Savings,Active,2022-10-05,BR047,490192.58,1000,4.18,1,0.0
ACC004221,CUST02980,Fixed Deposit,Dormant,2023-12-07,BR047,6304749.16,0,4.0,1,0.0
ACC004222,CUST02981,Salary,Active,2023-03-31,BR002,195378.24,0,6.16,1,0.0
ACC004223,CUST02981,Fixed Deposit,Active,2022-08-23,BR002,2555160.21,0,5.65,0,0.0
ACC004224,CUST02982,Current,Active,2016-04-13,BR013,1295826.64,10000,7.17,1,33263.0
ACC004225,CUST02982,NRI,Active,2016-06-18,BR013,6959815.68,0,6.01,1,0.0
ACC004226,CUST02983,Current,Dormant,2023-06-12,BR018,2578198.51,10000,5.4,1,333.0
ACC004227,CUST02983,Savings,Active,2023-05-09,BR018,286334.62,1000,5.03,1,0.0
ACC004228,CUST02984,Savings,Active,2022-03-27,BR035,444520.02,1000,5.1,0,0.0
ACC004229,CUST02984,Fixed Deposit,Dormant,2021-01-12,BR035,701908.58,0,6.73,1,0.0
ACC004230,CUST02985,Savings,Dormant,2016-12-01,BR048,331292.66,1000,5.88,0,0.0
ACC004231,CUST02985,NRI,Active,2017-03-02,BR048,695198.78,0,3.47,1,0.0
ACC004232,CUST02986,Fixed Deposit,Dormant,2023-10-25,BR019,2220240.93,0,3.4,0,0.0
ACC004233,CUST02986,Salary,Active,2023-11-21,BR019,165136.14,0,6.74,1,0.0
ACC004234,CUST02987,Savings,Active,2023-02-05,BR036,450857.15,1000,6.39,1,0.0
ACC004235,CUST02988,Savings,Active,2021-10-29,BR045,338493.35,1000,4.11,1,0.0
ACC004236,CUST02989,Savings,Active,2022-06-14,BR011,289409.1,1000,6.94,0,0.0
ACC004237,CUST02990,Savings,Active,2023-12-08,BR043,174693.39,1000,4.56,1,0.0
ACC004238,CUST02990,Current,Active,2023-08-29,BR043,4709158.13,10000,7.09,0,29428.0
ACC004239,CUST02991,Savings,Active,2018-08-02,BR017,243000.63,1000,5.46,1,0.0
ACC004240,CUST02992,Savings,Active,2015-09-22,BR026,138940.42,1000,3.73,0,0.0
ACC004241,CUST02993,Savings,Dormant,2021-07-12,BR028,95867.4,1000,4.95,1,0.0
ACC004242,CUST02993,Salary,Active,2020-01-16,BR028,35272.77,0,5.37,0,0.0
ACC004243,CUST02994,Salary,Active,2023-07-20,BR011,282699.72,0,2.85,1,0.0
